invite_id,rfq_id,vendor_id,vendor_name,invited_date,responded
RFQ-0082-INV-V013,RFQ-0082,V013,Vantage Sensors GmbH,2024-11-26,True
RFQ-0082-INV-V018,RFQ-0082,V018,Guangzhou Mech & Elec Co.,2024-11-26,False
RFQ-0082-INV-V006,RFQ-0082,V006,Bright Spark Electronics Ltd,2024-11-26,True
RFQ-0082-INV-V016,RFQ-0082,V016,Precision Arc Systems,2024-11-26,True
RFQ-0082-INV-V021,RFQ-0082,V021,Helios Micro Systems,2024-11-26,True
RFQ-0082-INV-V011,RFQ-0082,V011,Solaris Power Components,2024-11-26,True
RFQ-0083-INV-V013,RFQ-0083,V013,Vantage Sensors GmbH,2025-04-22,False
RFQ-0083-INV-V002,RFQ-0083,V002,Tanaka Electrical KK,2025-04-22,True
RFQ-0083-INV-V016,RFQ-0083,V016,Precision Arc Systems,2025-04-22,False
RFQ-0083-INV-V021,RFQ-0083,V021,Helios Micro Systems,2025-04-22,False
RFQ-0083-INV-V018,RFQ-0083,V018,Guangzhou Mech & Elec Co.,2025-04-22,True
RFQ-0083-INV-V006,RFQ-0083,V006,Bright Spark Electronics Ltd,2025-04-22,True
RFQ-0083-INV-V011,RFQ-0083,V011,Solaris Power Components,2025-04-22,False
RFQ-0084-INV-V010,RFQ-0084,V010,Adriatic Fastenings d.o.o.,2024-03-05,True
RFQ-0084-INV-V009,RFQ-0084,V009,Fischer & Söhne KG,2024-03-05,True
RFQ-0084-INV-V024,RFQ-0084,V024,BalticTech UAB,2024-03-05,True
RFQ-0084-INV-V007,RFQ-0084,V007,Nakamura Tooling Co.,2024-03-05,True
RFQ-0084-INV-V019,RFQ-0084,V019,Emerald Isle Castings Ltd,2024-03-05,True
RFQ-0084-INV-V001,RFQ-0084,V001,Kovacs Precision GmbH,2024-03-05,False
RFQ-0084-INV-V004,RFQ-0084,V004,Strömberg Hydraulics AB,2024-03-05,True
RFQ-0084-INV-V017,RFQ-0084,V017,Türk Makina A.Ş.,2024-03-05,False
RFQ-0085-INV-V009,RFQ-0085,V009,Fischer & Söhne KG,2025-03-08,True
RFQ-0085-INV-V001,RFQ-0085,V001,Kovacs Precision GmbH,2025-03-08,True
RFQ-0085-INV-V017,RFQ-0085,V017,Türk Makina A.Ş.,2025-03-08,True
RFQ-0085-INV-V022,RFQ-0085,V022,Andean Precision SRL,2025-03-08,True
RFQ-0085-INV-V024,RFQ-0085,V024,BalticTech UAB,2025-03-08,True
RFQ-0085-INV-V007,RFQ-0085,V007,Nakamura Tooling Co.,2025-03-08,False
RFQ-0085-INV-V010,RFQ-0085,V010,Adriatic Fastenings d.o.o.,2025-03-08,True
RFQ-0085-INV-V019,RFQ-0085,V019,Emerald Isle Castings Ltd,2025-03-08,True
RFQ-0086-INV-V013,RFQ-0086,V013,Vantage Sensors GmbH,2024-07-28,True
RFQ-0086-INV-V006,RFQ-0086,V006,Bright Spark Electronics Ltd,2024-07-28,True
RFQ-0086-INV-V011,RFQ-0086,V011,Solaris Power Components,2024-07-28,True
RFQ-0086-INV-V016,RFQ-0086,V016,Precision Arc Systems,2024-07-28,False
RFQ-0086-INV-V002,RFQ-0086,V002,Tanaka Electrical KK,2024-07-28,False
RFQ-0086-INV-V021,RFQ-0086,V021,Helios Micro Systems,2024-07-28,True
RFQ-0086-INV-V018,RFQ-0086,V018,Guangzhou Mech & Elec Co.,2024-07-28,False
RFQ-0087-INV-V004,RFQ-0087,V004,Strömberg Hydraulics AB,2024-10-29,True
RFQ-0087-INV-V022,RFQ-0087,V022,Andean Precision SRL,2024-10-29,True
RFQ-0087-INV-V009,RFQ-0087,V009,Fischer & Söhne KG,2024-10-29,True
RFQ-0087-INV-V010,RFQ-0087,V010,Adriatic Fastenings d.o.o.,2024-10-29,True
RFQ-0087-INV-V007,RFQ-0087,V007,Nakamura Tooling Co.,2024-10-29,False
RFQ-0087-INV-V001,RFQ-0087,V001,Kovacs Precision GmbH,2024-10-29,True
RFQ-0087-INV-V024,RFQ-0087,V024,BalticTech UAB,2024-10-29,True
RFQ-0087-INV-V017,RFQ-0087,V017,Türk Makina A.Ş.,2024-10-29,True
RFQ-0088-INV-V018,RFQ-0088,V018,Guangzhou Mech & Elec Co.,2025-03-04,False
RFQ-0088-INV-V013,RFQ-0088,V013,Vantage Sensors GmbH,2025-03-04,True
RFQ-0088-INV-V006,RFQ-0088,V006,Bright Spark Electronics Ltd,2025-03-04,True
RFQ-0088-INV-V002,RFQ-0088,V002,Tanaka Electrical KK,2025-03-04,True
RFQ-0088-INV-V021,RFQ-0088,V021,Helios Micro Systems,2025-03-04,False
RFQ-0088-INV-V016,RFQ-0088,V016,Precision Arc Systems,2025-03-04,True
RFQ-0088-INV-V011,RFQ-0088,V011,Solaris Power Components,2025-03-04,True
RFQ-0089-INV-V016,RFQ-0089,V016,Precision Arc Systems,2024-05-28,False
RFQ-0089-INV-V002,RFQ-0089,V002,Tanaka Electrical KK,2024-05-28,False
RFQ-0089-INV-V011,RFQ-0089,V011,Solaris Power Components,2024-05-28,False
RFQ-0089-INV-V018,RFQ-0089,V018,Guangzhou Mech & Elec Co.,2024-05-28,False
RFQ-0089-INV-V013,RFQ-0089,V013,Vantage Sensors GmbH,2024-05-28,True
RFQ-0089-INV-V021,RFQ-0089,V021,Helios Micro Systems,2024-05-28,True
RFQ-0089-INV-V006,RFQ-0089,V006,Bright Spark Electronics Ltd,2024-05-28,False
RFQ-0090-INV-V011,RFQ-0090,V011,Solaris Power Components,2025-02-07,True
RFQ-0090-INV-V013,RFQ-0090,V013,Vantage Sensors GmbH,2025-02-07,False
RFQ-0090-INV-V006,RFQ-0090,V006,Bright Spark Electronics Ltd,2025-02-07,True
RFQ-0090-INV-V002,RFQ-0090,V002,Tanaka Electrical KK,2025-02-07,True
RFQ-0090-INV-V021,RFQ-0090,V021,Helios Micro Systems,2025-02-07,True
RFQ-0090-INV-V018,RFQ-0090,V018,Guangzhou Mech & Elec Co.,2025-02-07,True
RFQ-0090-INV-V016,RFQ-0090,V016,Precision Arc Systems,2025-02-07,True
RFQ-0091-INV-V019,RFQ-0091,V019,Emerald Isle Castings Ltd,2025-02-01,True
RFQ-0091-INV-V004,RFQ-0091,V004,Strömberg Hydraulics AB,2025-02-01,True
RFQ-0091-INV-V010,RFQ-0091,V010,Adriatic Fastenings d.o.o.,2025-02-01,True
RFQ-0091-INV-V024,RFQ-0091,V024,BalticTech UAB,2025-02-01,True
RFQ-0091-INV-V001,RFQ-0091,V001,Kovacs Precision GmbH,2025-02-01,True
RFQ-0091-INV-V017,RFQ-0091,V017,Türk Makina A.Ş.,2025-02-01,True
RFQ-0091-INV-V007,RFQ-0091,V007,Nakamura Tooling Co.,2025-02-01,False
RFQ-0091-INV-V009,RFQ-0091,V009,Fischer & Söhne KG,2025-02-01,True
RFQ-0092-INV-V003,RFQ-0092,V003,Patel Alloys Pvt Ltd,2025-02-17,True
RFQ-0092-INV-V015,RFQ-0092,V015,Nordic Steel AS,2025-02-17,True
RFQ-0092-INV-V005,RFQ-0092,V005,Cerro Negro Metals SA,2025-02-17,True
RFQ-0092-INV-V014,RFQ-0092,V014,Coastal Alloys Pty Ltd,2025-02-17,False
RFQ-0092-INV-V023,RFQ-0092,V023,Sahara Industrial FZE,2025-02-17,True
RFQ-0092-INV-V008,RFQ-0092,V008,Delta Composites Inc.,2025-02-17,True
RFQ-0092-INV-V020,RFQ-0092,V020,Rajasthan Rare Earths Ltd,2025-02-17,True
RFQ-0092-INV-V012,RFQ-0092,V012,Indra Copper Works,2025-02-17,True
RFQ-0093-INV-V021,RFQ-0093,V021,Helios Micro Systems,2024-10-19,True
RFQ-0093-INV-V006,RFQ-0093,V006,Bright Spark Electronics Ltd,2024-10-19,False
RFQ-0093-INV-V018,RFQ-0093,V018,Guangzhou Mech & Elec Co.,2024-10-19,True
RFQ-0093-INV-V013,RFQ-0093,V013,Vantage Sensors GmbH,2024-10-19,False
RFQ-0093-INV-V016,RFQ-0093,V016,Precision Arc Systems,2024-10-19,False
RFQ-0093-INV-V011,RFQ-0093,V011,Solaris Power Components,2024-10-19,True
RFQ-0093-INV-V002,RFQ-0093,V002,Tanaka Electrical KK,2024-10-19,True
RFQ-0094-INV-V017,RFQ-0094,V017,Türk Makina A.Ş.,2025-04-17,False
RFQ-0094-INV-V004,RFQ-0094,V004,Strömberg Hydraulics AB,2025-04-17,True
RFQ-0094-INV-V024,RFQ-0094,V024,BalticTech UAB,2025-04-17,True
RFQ-0094-INV-V009,RFQ-0094,V009,Fischer & Söhne KG,2025-04-17,False
RFQ-0094-INV-V007,RFQ-0094,V007,Nakamura Tooling Co.,2025-04-17,True
RFQ-0094-INV-V001,RFQ-0094,V001,Kovacs Precision GmbH,2025-04-17,True
RFQ-0094-INV-V022,RFQ-0094,V022,Andean Precision SRL,2025-04-17,False
RFQ-0094-INV-V010,RFQ-0094,V010,Adriatic Fastenings d.o.o.,2025-04-17,True
RFQ-0095-INV-V002,RFQ-0095,V002,Tanaka Electrical KK,2024-02-11,False
RFQ-0095-INV-V016,RFQ-0095,V016,Precision Arc Systems,2024-02-11,True
RFQ-0095-INV-V018,RFQ-0095,V018,Guangzhou Mech & Elec Co.,2024-02-11,True
RFQ-0095-INV-V011,RFQ-0095,V011,Solaris Power Components,2024-02-11,True
RFQ-0095-INV-V021,RFQ-0095,V021,Helios Micro Systems,2024-02-11,True
RFQ-0095-INV-V013,RFQ-0095,V013,Vantage Sensors GmbH,2024-02-11,False
RFQ-0095-INV-V006,RFQ-0095,V006,Bright Spark Electronics Ltd,2024-02-11,False
RFQ-0096-INV-V011,RFQ-0096,V011,Solaris Power Components,2025-04-25,True
RFQ-0096-INV-V002,RFQ-0096,V002,Tanaka Electrical KK,2025-04-25,False
RFQ-0096-INV-V013,RFQ-0096,V013,Vantage Sensors GmbH,2025-04-25,True
RFQ-0096-INV-V016,RFQ-0096,V016,Precision Arc Systems,2025-04-25,True
RFQ-0096-INV-V006,RFQ-0096,V006,Bright Spark Electronics Ltd,2025-04-25,True
RFQ-0096-INV-V018,RFQ-0096,V018,Guangzhou Mech & Elec Co.,2025-04-25,False
RFQ-0096-INV-V021,RFQ-0096,V021,Helios Micro Systems,2025-04-25,True
RFQ-0097-INV-V006,RFQ-0097,V006,Bright Spark Electronics Ltd,2024-07-23,True
RFQ-0097-INV-V002,RFQ-0097,V002,Tanaka Electrical KK,2024-07-23,False
RFQ-0097-INV-V021,RFQ-0097,V021,Helios Micro Systems,2024-07-23,True
RFQ-0097-INV-V018,RFQ-0097,V018,Guangzhou Mech & Elec Co.,2024-07-23,True
RFQ-0097-INV-V013,RFQ-0097,V013,Vantage Sensors GmbH,2024-07-23,True
RFQ-0097-INV-V011,RFQ-0097,V011,Solaris Power Components,2024-07-23,False
RFQ-0097-INV-V016,RFQ-0097,V016,Precision Arc Systems,2024-07-23,False
RFQ-0098-INV-V014,RFQ-0098,V014,Coastal Alloys Pty Ltd,2024-06-29,True
RFQ-0098-INV-V003,RFQ-0098,V003,Patel Alloys Pvt Ltd,2024-06-29,True
RFQ-0098-INV-V023,RFQ-0098,V023,Sahara Industrial FZE,2024-06-29,True
RFQ-0098-INV-V012,RFQ-0098,V012,Indra Copper Works,2024-06-29,True
RFQ-0098-INV-V015,RFQ-0098,V015,Nordic Steel AS,2024-06-29,True
RFQ-0098-INV-V005,RFQ-0098,V005,Cerro Negro Metals SA,2024-06-29,True
RFQ-0098-INV-V008,RFQ-0098,V008,Delta Composites Inc.,2024-06-29,True
RFQ-0098-INV-V020,RFQ-0098,V020,Rajasthan Rare Earths Ltd,2024-06-29,False
RFQ-0099-INV-V006,RFQ-0099,V006,Bright Spark Electronics Ltd,2024-06-15,True
RFQ-0099-INV-V002,RFQ-0099,V002,Tanaka Electrical KK,2024-06-15,True
RFQ-0099-INV-V011,RFQ-0099,V011,Solaris Power Components,2024-06-15,True
RFQ-0099-INV-V013,RFQ-0099,V013,Vantage Sensors GmbH,2024-06-15,False
RFQ-0099-INV-V018,RFQ-0099,V018,Guangzhou Mech & Elec Co.,2024-06-15,True
RFQ-0099-INV-V016,RFQ-0099,V016,Precision Arc Systems,2024-06-15,True
RFQ-0099-INV-V021,RFQ-0099,V021,Helios Micro Systems,2024-06-15,True
RFQ-0100-INV-V006,RFQ-0100,V006,Bright Spark Electronics Ltd,2024-02-21,False
RFQ-0100-INV-V002,RFQ-0100,V002,Tanaka Electrical KK,2024-02-21,True
RFQ-0100-INV-V021,RFQ-0100,V021,Helios Micro Systems,2024-02-21,True
RFQ-0100-INV-V011,RFQ-0100,V011,Solaris Power Components,2024-02-21,True
RFQ-0100-INV-V016,RFQ-0100,V016,Precision Arc Systems,2024-02-21,False
RFQ-0100-INV-V013,RFQ-0100,V013,Vantage Sensors GmbH,2024-02-21,False
RFQ-0100-INV-V018,RFQ-0100,V018,Guangzhou Mech & Elec Co.,2024-02-21,True
RFQ-0101-INV-V016,RFQ-0101,V016,Precision Arc Systems,2024-05-05,True
RFQ-0101-INV-V006,RFQ-0101,V006,Bright Spark Electronics Ltd,2024-05-05,False
RFQ-0101-INV-V013,RFQ-0101,V013,Vantage Sensors GmbH,2024-05-05,True
RFQ-0101-INV-V021,RFQ-0101,V021,Helios Micro Systems,2024-05-05,True
RFQ-0101-INV-V018,RFQ-0101,V018,Guangzhou Mech & Elec Co.,2024-05-05,True
RFQ-0101-INV-V002,RFQ-0101,V002,Tanaka Electrical KK,2024-05-05,True
RFQ-0101-INV-V011,RFQ-0101,V011,Solaris Power Components,2024-05-05,False
RFQ-0102-INV-V017,RFQ-0102,V017,Türk Makina A.Ş.,2024-06-03,True
RFQ-0102-INV-V009,RFQ-0102,V009,Fischer & Söhne KG,2024-06-03,True
RFQ-0102-INV-V022,RFQ-0102,V022,Andean Precision SRL,2024-06-03,True
RFQ-0102-INV-V007,RFQ-0102,V007,Nakamura Tooling Co.,2024-06-03,True
RFQ-0102-INV-V024,RFQ-0102,V024,BalticTech UAB,2024-06-03,False
RFQ-0102-INV-V001,RFQ-0102,V001,Kovacs Precision GmbH,2024-06-03,True
RFQ-0102-INV-V019,RFQ-0102,V019,Emerald Isle Castings Ltd,2024-06-03,True
RFQ-0102-INV-V004,RFQ-0102,V004,Strömberg Hydraulics AB,2024-06-03,False
RFQ-0103-INV-V007,RFQ-0103,V007,Nakamura Tooling Co.,2024-05-16,False
RFQ-0103-INV-V017,RFQ-0103,V017,Türk Makina A.Ş.,2024-05-16,True
RFQ-0103-INV-V004,RFQ-0103,V004,Strömberg Hydraulics AB,2024-05-16,True
RFQ-0103-INV-V010,RFQ-0103,V010,Adriatic Fastenings d.o.o.,2024-05-16,True
RFQ-0103-INV-V022,RFQ-0103,V022,Andean Precision SRL,2024-05-16,True
RFQ-0103-INV-V019,RFQ-0103,V019,Emerald Isle Castings Ltd,2024-05-16,True
RFQ-0103-INV-V009,RFQ-0103,V009,Fischer & Söhne KG,2024-05-16,True
RFQ-0103-INV-V024,RFQ-0103,V024,BalticTech UAB,2024-05-16,True
RFQ-0104-INV-V011,RFQ-0104,V011,Solaris Power Components,2024-07-21,False
RFQ-0104-INV-V013,RFQ-0104,V013,Vantage Sensors GmbH,2024-07-21,True
RFQ-0104-INV-V002,RFQ-0104,V002,Tanaka Electrical KK,2024-07-21,False
RFQ-0104-INV-V021,RFQ-0104,V021,Helios Micro Systems,2024-07-21,True
RFQ-0104-INV-V006,RFQ-0104,V006,Bright Spark Electronics Ltd,2024-07-21,True
RFQ-0104-INV-V016,RFQ-0104,V016,Precision Arc Systems,2024-07-21,False
RFQ-0104-INV-V018,RFQ-0104,V018,Guangzhou Mech & Elec Co.,2024-07-21,True
RFQ-0105-INV-V012,RFQ-0105,V012,Indra Copper Works,2024-11-03,True
RFQ-0105-INV-V015,RFQ-0105,V015,Nordic Steel AS,2024-11-03,False
RFQ-0105-INV-V003,RFQ-0105,V003,Patel Alloys Pvt Ltd,2024-11-03,True
RFQ-0105-INV-V020,RFQ-0105,V020,Rajasthan Rare Earths Ltd,2024-11-03,True
RFQ-0105-INV-V023,RFQ-0105,V023,Sahara Industrial FZE,2024-11-03,True
RFQ-0105-INV-V014,RFQ-0105,V014,Coastal Alloys Pty Ltd,2024-11-03,True
RFQ-0105-INV-V008,RFQ-0105,V008,Delta Composites Inc.,2024-11-03,True
RFQ-0105-INV-V005,RFQ-0105,V005,Cerro Negro Metals SA,2024-11-03,True
RFQ-0106-INV-V013,RFQ-0106,V013,Vantage Sensors GmbH,2024-11-18,False
RFQ-0106-INV-V006,RFQ-0106,V006,Bright Spark Electronics Ltd,2024-11-18,False
RFQ-0106-INV-V018,RFQ-0106,V018,Guangzhou Mech & Elec Co.,2024-11-18,True
RFQ-0106-INV-V002,RFQ-0106,V002,Tanaka Electrical KK,2024-11-18,True
RFQ-0106-INV-V011,RFQ-0106,V011,Solaris Power Components,2024-11-18,False
RFQ-0106-INV-V016,RFQ-0106,V016,Precision Arc Systems,2024-11-18,True
RFQ-0106-INV-V021,RFQ-0106,V021,Helios Micro Systems,2024-11-18,False
RFQ-0107-INV-V018,RFQ-0107,V018,Guangzhou Mech & Elec Co.,2024-12-04,True
RFQ-0107-INV-V011,RFQ-0107,V011,Solaris Power Components,2024-12-04,True
RFQ-0107-INV-V016,RFQ-0107,V016,Precision Arc Systems,2024-12-04,True
RFQ-0107-INV-V006,RFQ-0107,V006,Bright Spark Electronics Ltd,2024-12-04,False
RFQ-0107-INV-V021,RFQ-0107,V021,Helios Micro Systems,2024-12-04,True
RFQ-0107-INV-V002,RFQ-0107,V002,Tanaka Electrical KK,2024-12-04,False
RFQ-0107-INV-V013,RFQ-0107,V013,Vantage Sensors GmbH,2024-12-04,False
RFQ-0108-INV-V012,RFQ-0108,V012,Indra Copper Works,2025-02-27,False
RFQ-0108-INV-V023,RFQ-0108,V023,Sahara Industrial FZE,2025-02-27,True
RFQ-0108-INV-V020,RFQ-0108,V020,Rajasthan Rare Earths Ltd,2025-02-27,True
RFQ-0108-INV-V005,RFQ-0108,V005,Cerro Negro Metals SA,2025-02-27,True
RFQ-0108-INV-V015,RFQ-0108,V015,Nordic Steel AS,2025-02-27,True
RFQ-0108-INV-V014,RFQ-0108,V014,Coastal Alloys Pty Ltd,2025-02-27,True
RFQ-0108-INV-V008,RFQ-0108,V008,Delta Composites Inc.,2025-02-27,True
RFQ-0108-INV-V003,RFQ-0108,V003,Patel Alloys Pvt Ltd,2025-02-27,True
RFQ-0109-INV-V016,RFQ-0109,V016,Precision Arc Systems,2024-08-04,True
RFQ-0109-INV-V021,RFQ-0109,V021,Helios Micro Systems,2024-08-04,True
RFQ-0109-INV-V002,RFQ-0109,V002,Tanaka Electrical KK,2024-08-04,True
RFQ-0109-INV-V011,RFQ-0109,V011,Solaris Power Components,2024-08-04,True
RFQ-0109-INV-V006,RFQ-0109,V006,Bright Spark Electronics Ltd,2024-08-04,False
RFQ-0109-INV-V013,RFQ-0109,V013,Vantage Sensors GmbH,2024-08-04,True
RFQ-0109-INV-V018,RFQ-0109,V018,Guangzhou Mech & Elec Co.,2024-08-04,True
RFQ-0110-INV-V011,RFQ-0110,V011,Solaris Power Components,2025-01-02,False
RFQ-0110-INV-V021,RFQ-0110,V021,Helios Micro Systems,2025-01-02,True
RFQ-0110-INV-V002,RFQ-0110,V002,Tanaka Electrical KK,2025-01-02,False
RFQ-0110-INV-V013,RFQ-0110,V013,Vantage Sensors GmbH,2025-01-02,True
RFQ-0110-INV-V016,RFQ-0110,V016,Precision Arc Systems,2025-01-02,True
RFQ-0110-INV-V006,RFQ-0110,V006,Bright Spark Electronics Ltd,2025-01-02,True
RFQ-0110-INV-V018,RFQ-0110,V018,Guangzhou Mech & Elec Co.,2025-01-02,True
RFQ-0111-INV-V004,RFQ-0111,V004,Strömberg Hydraulics AB,2024-12-21,True
RFQ-0111-INV-V009,RFQ-0111,V009,Fischer & Söhne KG,2024-12-21,True
RFQ-0111-INV-V022,RFQ-0111,V022,Andean Precision SRL,2024-12-21,True
RFQ-0111-INV-V024,RFQ-0111,V024,BalticTech UAB,2024-12-21,False
RFQ-0111-INV-V017,RFQ-0111,V017,Türk Makina A.Ş.,2024-12-21,False
RFQ-0111-INV-V019,RFQ-0111,V019,Emerald Isle Castings Ltd,2024-12-21,True
RFQ-0111-INV-V007,RFQ-0111,V007,Nakamura Tooling Co.,2024-12-21,True
RFQ-0111-INV-V010,RFQ-0111,V010,Adriatic Fastenings d.o.o.,2024-12-21,True
RFQ-0112-INV-V012,RFQ-0112,V012,Indra Copper Works,2025-03-20,True
RFQ-0112-INV-V023,RFQ-0112,V023,Sahara Industrial FZE,2025-03-20,False
RFQ-0112-INV-V020,RFQ-0112,V020,Rajasthan Rare Earths Ltd,2025-03-20,True
RFQ-0112-INV-V015,RFQ-0112,V015,Nordic Steel AS,2025-03-20,True
RFQ-0112-INV-V014,RFQ-0112,V014,Coastal Alloys Pty Ltd,2025-03-20,True
RFQ-0112-INV-V008,RFQ-0112,V008,Delta Composites Inc.,2025-03-20,False
RFQ-0112-INV-V003,RFQ-0112,V003,Patel Alloys Pvt Ltd,2025-03-20,True
RFQ-0112-INV-V005,RFQ-0112,V005,Cerro Negro Metals SA,2025-03-20,True
RFQ-0113-INV-V016,RFQ-0113,V016,Precision Arc Systems,2024-04-25,True
RFQ-0113-INV-V011,RFQ-0113,V011,Solaris Power Components,2024-04-25,False
RFQ-0113-INV-V021,RFQ-0113,V021,Helios Micro Systems,2024-04-25,True
RFQ-0113-INV-V013,RFQ-0113,V013,Vantage Sensors GmbH,2024-04-25,True
RFQ-0113-INV-V018,RFQ-0113,V018,Guangzhou Mech & Elec Co.,2024-04-25,True
RFQ-0113-INV-V002,RFQ-0113,V002,Tanaka Electrical KK,2024-04-25,False
RFQ-0113-INV-V006,RFQ-0113,V006,Bright Spark Electronics Ltd,2024-04-25,True
RFQ-0114-INV-V024,RFQ-0114,V024,BalticTech UAB,2024-12-18,False
RFQ-0114-INV-V022,RFQ-0114,V022,Andean Precision SRL,2024-12-18,True
RFQ-0114-INV-V019,RFQ-0114,V019,Emerald Isle Castings Ltd,2024-12-18,True
RFQ-0114-INV-V009,RFQ-0114,V009,Fischer & Söhne KG,2024-12-18,True
RFQ-0114-INV-V001,RFQ-0114,V001,Kovacs Precision GmbH,2024-12-18,True
RFQ-0114-INV-V004,RFQ-0114,V004,Strömberg Hydraulics AB,2024-12-18,True
RFQ-0114-INV-V010,RFQ-0114,V010,Adriatic Fastenings d.o.o.,2024-12-18,False
RFQ-0114-INV-V017,RFQ-0114,V017,Türk Makina A.Ş.,2024-12-18,True
RFQ-0115-INV-V004,RFQ-0115,V004,Strömberg Hydraulics AB,2025-02-17,True
RFQ-0115-INV-V009,RFQ-0115,V009,Fischer & Söhne KG,2025-02-17,True
RFQ-0115-INV-V024,RFQ-0115,V024,BalticTech UAB,2025-02-17,False
RFQ-0115-INV-V019,RFQ-0115,V019,Emerald Isle Castings Ltd,2025-02-17,True
RFQ-0115-INV-V022,RFQ-0115,V022,Andean Precision SRL,2025-02-17,True
RFQ-0115-INV-V017,RFQ-0115,V017,Türk Makina A.Ş.,2025-02-17,False
RFQ-0115-INV-V001,RFQ-0115,V001,Kovacs Precision GmbH,2025-02-17,True
RFQ-0115-INV-V007,RFQ-0115,V007,Nakamura Tooling Co.,2025-02-17,False
RFQ-0116-INV-V012,RFQ-0116,V012,Indra Copper Works,2025-02-24,True
RFQ-0116-INV-V020,RFQ-0116,V020,Rajasthan Rare Earths Ltd,2025-02-24,True
RFQ-0116-INV-V014,RFQ-0116,V014,Coastal Alloys Pty Ltd,2025-02-24,True
RFQ-0116-INV-V005,RFQ-0116,V005,Cerro Negro Metals SA,2025-02-24,False
RFQ-0116-INV-V003,RFQ-0116,V003,Patel Alloys Pvt Ltd,2025-02-24,True
RFQ-0116-INV-V008,RFQ-0116,V008,Delta Composites Inc.,2025-02-24,True
RFQ-0116-INV-V023,RFQ-0116,V023,Sahara Industrial FZE,2025-02-24,False
RFQ-0116-INV-V015,RFQ-0116,V015,Nordic Steel AS,2025-02-24,False
RFQ-0117-INV-V011,RFQ-0117,V011,Solaris Power Components,2024-04-07,False
RFQ-0117-INV-V016,RFQ-0117,V016,Precision Arc Systems,2024-04-07,True
RFQ-0117-INV-V021,RFQ-0117,V021,Helios Micro Systems,2024-04-07,False
RFQ-0117-INV-V002,RFQ-0117,V002,Tanaka Electrical KK,2024-04-07,True
RFQ-0117-INV-V018,RFQ-0117,V018,Guangzhou Mech & Elec Co.,2024-04-07,True
RFQ-0117-INV-V013,RFQ-0117,V013,Vantage Sensors GmbH,2024-04-07,True
RFQ-0117-INV-V006,RFQ-0117,V006,Bright Spark Electronics Ltd,2024-04-07,True
RFQ-0118-INV-V006,RFQ-0118,V006,Bright Spark Electronics Ltd,2025-04-08,False
RFQ-0118-INV-V011,RFQ-0118,V011,Solaris Power Components,2025-04-08,False
RFQ-0118-INV-V016,RFQ-0118,V016,Precision Arc Systems,2025-04-08,False
RFQ-0118-INV-V018,RFQ-0118,V018,Guangzhou Mech & Elec Co.,2025-04-08,True
RFQ-0118-INV-V002,RFQ-0118,V002,Tanaka Electrical KK,2025-04-08,False
RFQ-0118-INV-V013,RFQ-0118,V013,Vantage Sensors GmbH,2025-04-08,True
RFQ-0118-INV-V021,RFQ-0118,V021,Helios Micro Systems,2025-04-08,False
RFQ-0119-INV-V022,RFQ-0119,V022,Andean Precision SRL,2024-10-29,True
RFQ-0119-INV-V010,RFQ-0119,V010,Adriatic Fastenings d.o.o.,2024-10-29,False
RFQ-0119-INV-V009,RFQ-0119,V009,Fischer & Söhne KG,2024-10-29,True
RFQ-0119-INV-V024,RFQ-0119,V024,BalticTech UAB,2024-10-29,True
RFQ-0119-INV-V007,RFQ-0119,V007,Nakamura Tooling Co.,2024-10-29,True
RFQ-0119-INV-V001,RFQ-0119,V001,Kovacs Precision GmbH,2024-10-29,True
RFQ-0119-INV-V017,RFQ-0119,V017,Türk Makina A.Ş.,2024-10-29,False
RFQ-0119-INV-V004,RFQ-0119,V004,Strömberg Hydraulics AB,2024-10-29,True
RFQ-0120-INV-V008,RFQ-0120,V008,Delta Composites Inc.,2024-11-23,True
RFQ-0120-INV-V005,RFQ-0120,V005,Cerro Negro Metals SA,2024-11-23,True
RFQ-0120-INV-V012,RFQ-0120,V012,Indra Copper Works,2024-11-23,True
RFQ-0120-INV-V023,RFQ-0120,V023,Sahara Industrial FZE,2024-11-23,False
RFQ-0120-INV-V014,RFQ-0120,V014,Coastal Alloys Pty Ltd,2024-11-23,True
RFQ-0120-INV-V015,RFQ-0120,V015,Nordic Steel AS,2024-11-23,True
RFQ-0120-INV-V020,RFQ-0120,V020,Rajasthan Rare Earths Ltd,2024-11-23,True
RFQ-0120-INV-V003,RFQ-0120,V003,Patel Alloys Pvt Ltd,2024-11-23,True
RFQ-0121-INV-V002,RFQ-0121,V002,Tanaka Electrical KK,2024-08-14,True
RFQ-0121-INV-V016,RFQ-0121,V016,Precision Arc Systems,2024-08-14,False
RFQ-0121-INV-V006,RFQ-0121,V006,Bright Spark Electronics Ltd,2024-08-14,False
RFQ-0121-INV-V013,RFQ-0121,V013,Vantage Sensors GmbH,2024-08-14,True
RFQ-0121-INV-V018,RFQ-0121,V018,Guangzhou Mech & Elec Co.,2024-08-14,True
RFQ-0121-INV-V021,RFQ-0121,V021,Helios Micro Systems,2024-08-14,False
RFQ-0121-INV-V011,RFQ-0121,V011,Solaris Power Components,2024-08-14,False
RFQ-0122-INV-V018,RFQ-0122,V018,Guangzhou Mech & Elec Co.,2024-04-29,True
RFQ-0122-INV-V011,RFQ-0122,V011,Solaris Power Components,2024-04-29,True
