invite_id,rfq_id,vendor_id,vendor_name,invited_date,category,month_index,responded,response_type
RFQ-0063-INV-V018,RFQ-0063,V018,Guangzhou Mech & Elec Co.,2024-07-05,Electrical Components,6,True,bid
RFQ-0063-INV-V013,RFQ-0063,V013,Vantage Sensors GmbH,2024-07-05,Electrical Components,6,True,bid
RFQ-0063-INV-V006,RFQ-0063,V006,Bright Spark Electronics Ltd,2024-07-05,Electrical Components,6,True,bid
RFQ-0063-INV-V011,RFQ-0063,V011,Solaris Power Components,2024-07-05,Electrical Components,6,False,no_response
RFQ-0063-INV-V021,RFQ-0063,V021,Helios Micro Systems,2024-07-05,Electrical Components,6,True,bid
RFQ-0063-INV-V002,RFQ-0063,V002,Tanaka Electrical KK,2024-07-05,Electrical Components,6,True,bid
RFQ-0063-INV-V016,RFQ-0063,V016,Precision Arc Systems,2024-07-05,Electrical Components,6,False,no_response
RFQ-0064-INV-V013,RFQ-0064,V013,Vantage Sensors GmbH,2024-07-12,Electrical Components,6,True,bid
RFQ-0064-INV-V021,RFQ-0064,V021,Helios Micro Systems,2024-07-12,Electrical Components,6,False,no_response
RFQ-0064-INV-V016,RFQ-0064,V016,Precision Arc Systems,2024-07-12,Electrical Components,6,True,bid
RFQ-0064-INV-V011,RFQ-0064,V011,Solaris Power Components,2024-07-12,Electrical Components,6,False,no_response
RFQ-0064-INV-V018,RFQ-0064,V018,Guangzhou Mech & Elec Co.,2024-07-12,Electrical Components,6,False,no_response
RFQ-0064-INV-V006,RFQ-0064,V006,Bright Spark Electronics Ltd,2024-07-12,Electrical Components,6,True,bid
RFQ-0064-INV-V002,RFQ-0064,V002,Tanaka Electrical KK,2024-07-12,Electrical Components,6,False,no_response
RFQ-0065-INV-V007,RFQ-0065,V007,Nakamura Tooling Co.,2024-07-17,Mechanical Parts,6,True,bid
RFQ-0065-INV-V019,RFQ-0065,V019,Emerald Isle Castings Ltd,2024-07-17,Mechanical Parts,6,True,bid
RFQ-0065-INV-V001,RFQ-0065,V001,Kovacs Precision GmbH,2024-07-17,Mechanical Parts,6,True,bid
RFQ-0065-INV-V010,RFQ-0065,V010,Adriatic Fastenings d.o.o.,2024-07-17,Mechanical Parts,6,True,bid
RFQ-0065-INV-V024,RFQ-0065,V024,BalticTech UAB,2024-07-17,Mechanical Parts,6,True,bid
RFQ-0065-INV-V017,RFQ-0065,V017,Türk Makina A.Ş.,2024-07-17,Mechanical Parts,6,False,no_response
RFQ-0065-INV-V009,RFQ-0065,V009,Fischer & Söhne KG,2024-07-17,Mechanical Parts,6,True,bid
RFQ-0065-INV-V004,RFQ-0065,V004,Strömberg Hydraulics AB,2024-07-17,Mechanical Parts,6,True,bid
RFQ-0066-INV-V016,RFQ-0066,V016,Precision Arc Systems,2024-07-08,Electrical Components,6,True,bid
RFQ-0066-INV-V021,RFQ-0066,V021,Helios Micro Systems,2024-07-08,Electrical Components,6,True,bid
RFQ-0066-INV-V013,RFQ-0066,V013,Vantage Sensors GmbH,2024-07-08,Electrical Components,6,False,no_response
RFQ-0066-INV-V002,RFQ-0066,V002,Tanaka Electrical KK,2024-07-08,Electrical Components,6,True,bid
RFQ-0066-INV-V018,RFQ-0066,V018,Guangzhou Mech & Elec Co.,2024-07-08,Electrical Components,6,True,bid
RFQ-0066-INV-V011,RFQ-0066,V011,Solaris Power Components,2024-07-08,Electrical Components,6,False,no_response
RFQ-0066-INV-V006,RFQ-0066,V006,Bright Spark Electronics Ltd,2024-07-08,Electrical Components,6,True,bid
RFQ-0067-INV-V018,RFQ-0067,V018,Guangzhou Mech & Elec Co.,2024-07-06,Electrical Components,6,False,no_response
RFQ-0067-INV-V002,RFQ-0067,V002,Tanaka Electrical KK,2024-07-06,Electrical Components,6,False,no_response
RFQ-0067-INV-V011,RFQ-0067,V011,Solaris Power Components,2024-07-06,Electrical Components,6,True,bid
RFQ-0067-INV-V006,RFQ-0067,V006,Bright Spark Electronics Ltd,2024-07-06,Electrical Components,6,True,bid
RFQ-0067-INV-V021,RFQ-0067,V021,Helios Micro Systems,2024-07-06,Electrical Components,6,True,bid
RFQ-0067-INV-V016,RFQ-0067,V016,Precision Arc Systems,2024-07-06,Electrical Components,6,True,bid
RFQ-0067-INV-V013,RFQ-0067,V013,Vantage Sensors GmbH,2024-07-06,Electrical Components,6,True,bid
RFQ-0068-INV-V013,RFQ-0068,V013,Vantage Sensors GmbH,2024-07-27,Electrical Components,6,True,bid
RFQ-0068-INV-V011,RFQ-0068,V011,Solaris Power Components,2024-07-27,Electrical Components,6,True,bid
RFQ-0068-INV-V021,RFQ-0068,V021,Helios Micro Systems,2024-07-27,Electrical Components,6,True,bid
RFQ-0068-INV-V016,RFQ-0068,V016,Precision Arc Systems,2024-07-27,Electrical Components,6,True,bid
RFQ-0068-INV-V002,RFQ-0068,V002,Tanaka Electrical KK,2024-07-27,Electrical Components,6,True,bid
RFQ-0068-INV-V006,RFQ-0068,V006,Bright Spark Electronics Ltd,2024-07-27,Electrical Components,6,False,no_response
RFQ-0068-INV-V018,RFQ-0068,V018,Guangzhou Mech & Elec Co.,2024-07-27,Electrical Components,6,True,bid
RFQ-0069-INV-V021,RFQ-0069,V021,Helios Micro Systems,2024-07-17,Electrical Components,6,True,bid
RFQ-0069-INV-V013,RFQ-0069,V013,Vantage Sensors GmbH,2024-07-17,Electrical Components,6,True,bid
RFQ-0069-INV-V006,RFQ-0069,V006,Bright Spark Electronics Ltd,2024-07-17,Electrical Components,6,True,bid
RFQ-0069-INV-V002,RFQ-0069,V002,Tanaka Electrical KK,2024-07-17,Electrical Components,6,False,no_response
RFQ-0069-INV-V016,RFQ-0069,V016,Precision Arc Systems,2024-07-17,Electrical Components,6,True,bid
RFQ-0069-INV-V011,RFQ-0069,V011,Solaris Power Components,2024-07-17,Electrical Components,6,True,bid
RFQ-0069-INV-V018,RFQ-0069,V018,Guangzhou Mech & Elec Co.,2024-07-17,Electrical Components,6,False,no_response
RFQ-0070-INV-V005,RFQ-0070,V005,Cerro Negro Metals SA,2024-07-09,Raw Materials,6,True,bid
RFQ-0070-INV-V014,RFQ-0070,V014,Coastal Alloys Pty Ltd,2024-07-09,Raw Materials,6,True,bid
RFQ-0070-INV-V008,RFQ-0070,V008,Delta Composites Inc.,2024-07-09,Raw Materials,6,True,bid
RFQ-0070-INV-V003,RFQ-0070,V003,Patel Alloys Pvt Ltd,2024-07-09,Raw Materials,6,True,bid
RFQ-0070-INV-V015,RFQ-0070,V015,Nordic Steel AS,2024-07-09,Raw Materials,6,True,bid
RFQ-0070-INV-V012,RFQ-0070,V012,Indra Copper Works,2024-07-09,Raw Materials,6,False,no_response
RFQ-0070-INV-V023,RFQ-0070,V023,Sahara Industrial FZE,2024-07-09,Raw Materials,6,True,bid
RFQ-0070-INV-V020,RFQ-0070,V020,Rajasthan Rare Earths Ltd,2024-07-09,Raw Materials,6,True,bid
RFQ-0071-INV-V009,RFQ-0071,V009,Fischer & Söhne KG,2024-08-05,Mechanical Parts,7,True,bid
RFQ-0071-INV-V024,RFQ-0071,V024,BalticTech UAB,2024-08-05,Mechanical Parts,7,False,no_response
RFQ-0071-INV-V022,RFQ-0071,V022,Andean Precision SRL,2024-08-05,Mechanical Parts,7,False,no_response
RFQ-0071-INV-V007,RFQ-0071,V007,Nakamura Tooling Co.,2024-08-05,Mechanical Parts,7,True,bid
RFQ-0071-INV-V001,RFQ-0071,V001,Kovacs Precision GmbH,2024-08-05,Mechanical Parts,7,True,bid
RFQ-0071-INV-V010,RFQ-0071,V010,Adriatic Fastenings d.o.o.,2024-08-05,Mechanical Parts,7,True,bid
RFQ-0071-INV-V017,RFQ-0071,V017,Türk Makina A.Ş.,2024-08-05,Mechanical Parts,7,True,bid
RFQ-0071-INV-V019,RFQ-0071,V019,Emerald Isle Castings Ltd,2024-08-05,Mechanical Parts,7,False,no_response
RFQ-0072-INV-V020,RFQ-0072,V020,Rajasthan Rare Earths Ltd,2024-08-24,Raw Materials,7,False,no_response
RFQ-0072-INV-V003,RFQ-0072,V003,Patel Alloys Pvt Ltd,2024-08-24,Raw Materials,7,True,bid
RFQ-0072-INV-V015,RFQ-0072,V015,Nordic Steel AS,2024-08-24,Raw Materials,7,True,bid
RFQ-0072-INV-V014,RFQ-0072,V014,Coastal Alloys Pty Ltd,2024-08-24,Raw Materials,7,True,bid
RFQ-0072-INV-V012,RFQ-0072,V012,Indra Copper Works,2024-08-24,Raw Materials,7,True,bid
RFQ-0072-INV-V005,RFQ-0072,V005,Cerro Negro Metals SA,2024-08-24,Raw Materials,7,True,bid
RFQ-0072-INV-V008,RFQ-0072,V008,Delta Composites Inc.,2024-08-24,Raw Materials,7,True,bid
RFQ-0072-INV-V023,RFQ-0072,V023,Sahara Industrial FZE,2024-08-24,Raw Materials,7,True,bid
RFQ-0073-INV-V013,RFQ-0073,V013,Vantage Sensors GmbH,2024-08-23,Electrical Components,7,True,bid
RFQ-0073-INV-V011,RFQ-0073,V011,Solaris Power Components,2024-08-23,Electrical Components,7,True,bid
RFQ-0073-INV-V016,RFQ-0073,V016,Precision Arc Systems,2024-08-23,Electrical Components,7,False,no_response
RFQ-0073-INV-V018,RFQ-0073,V018,Guangzhou Mech & Elec Co.,2024-08-23,Electrical Components,7,True,bid
RFQ-0073-INV-V006,RFQ-0073,V006,Bright Spark Electronics Ltd,2024-08-23,Electrical Components,7,True,bid
RFQ-0073-INV-V002,RFQ-0073,V002,Tanaka Electrical KK,2024-08-23,Electrical Components,7,True,bid
RFQ-0073-INV-V021,RFQ-0073,V021,Helios Micro Systems,2024-08-23,Electrical Components,7,True,bid
RFQ-0074-INV-V016,RFQ-0074,V016,Precision Arc Systems,2024-08-13,Electrical Components,7,True,bid
RFQ-0074-INV-V018,RFQ-0074,V018,Guangzhou Mech & Elec Co.,2024-08-13,Electrical Components,7,True,bid
RFQ-0074-INV-V002,RFQ-0074,V002,Tanaka Electrical KK,2024-08-13,Electrical Components,7,True,bid
RFQ-0074-INV-V021,RFQ-0074,V021,Helios Micro Systems,2024-08-13,Electrical Components,7,False,no_response
RFQ-0074-INV-V006,RFQ-0074,V006,Bright Spark Electronics Ltd,2024-08-13,Electrical Components,7,False,no_response
RFQ-0074-INV-V013,RFQ-0074,V013,Vantage Sensors GmbH,2024-08-13,Electrical Components,7,True,bid
RFQ-0074-INV-V011,RFQ-0074,V011,Solaris Power Components,2024-08-13,Electrical Components,7,False,no_response
RFQ-0075-INV-V021,RFQ-0075,V021,Helios Micro Systems,2024-09-01,Electrical Components,7,True,bid
RFQ-0075-INV-V016,RFQ-0075,V016,Precision Arc Systems,2024-09-01,Electrical Components,7,True,bid
RFQ-0075-INV-V011,RFQ-0075,V011,Solaris Power Components,2024-09-01,Electrical Components,7,True,bid
RFQ-0075-INV-V006,RFQ-0075,V006,Bright Spark Electronics Ltd,2024-09-01,Electrical Components,7,True,bid
RFQ-0075-INV-V002,RFQ-0075,V002,Tanaka Electrical KK,2024-09-01,Electrical Components,7,True,bid
RFQ-0075-INV-V013,RFQ-0075,V013,Vantage Sensors GmbH,2024-09-01,Electrical Components,7,True,bid
RFQ-0075-INV-V018,RFQ-0075,V018,Guangzhou Mech & Elec Co.,2024-09-01,Electrical Components,7,False,no_response
RFQ-0076-INV-V002,RFQ-0076,V002,Tanaka Electrical KK,2024-08-21,Electrical Components,7,True,bid
RFQ-0076-INV-V021,RFQ-0076,V021,Helios Micro Systems,2024-08-21,Electrical Components,7,True,bid
RFQ-0076-INV-V006,RFQ-0076,V006,Bright Spark Electronics Ltd,2024-08-21,Electrical Components,7,True,bid
RFQ-0076-INV-V018,RFQ-0076,V018,Guangzhou Mech & Elec Co.,2024-08-21,Electrical Components,7,False,no_response
RFQ-0076-INV-V011,RFQ-0076,V011,Solaris Power Components,2024-08-21,Electrical Components,7,False,no_response
RFQ-0076-INV-V013,RFQ-0076,V013,Vantage Sensors GmbH,2024-08-21,Electrical Components,7,True,bid
RFQ-0076-INV-V016,RFQ-0076,V016,Precision Arc Systems,2024-08-21,Electrical Components,7,True,bid
RFQ-0077-INV-V016,RFQ-0077,V016,Precision Arc Systems,2024-08-22,Electrical Components,7,False,no_response
RFQ-0077-INV-V011,RFQ-0077,V011,Solaris Power Components,2024-08-22,Electrical Components,7,False,no_response
RFQ-0077-INV-V002,RFQ-0077,V002,Tanaka Electrical KK,2024-08-22,Electrical Components,7,True,bid
RFQ-0077-INV-V021,RFQ-0077,V021,Helios Micro Systems,2024-08-22,Electrical Components,7,True,bid
RFQ-0077-INV-V006,RFQ-0077,V006,Bright Spark Electronics Ltd,2024-08-22,Electrical Components,7,True,bid
RFQ-0077-INV-V013,RFQ-0077,V013,Vantage Sensors GmbH,2024-08-22,Electrical Components,7,True,bid
RFQ-0077-INV-V018,RFQ-0077,V018,Guangzhou Mech & Elec Co.,2024-08-22,Electrical Components,7,False,no_response
RFQ-0078-INV-V015,RFQ-0078,V015,Nordic Steel AS,2024-08-19,Raw Materials,7,True,bid
RFQ-0078-INV-V014,RFQ-0078,V014,Coastal Alloys Pty Ltd,2024-08-19,Raw Materials,7,False,no_response
RFQ-0078-INV-V005,RFQ-0078,V005,Cerro Negro Metals SA,2024-08-19,Raw Materials,7,True,bid
RFQ-0078-INV-V012,RFQ-0078,V012,Indra Copper Works,2024-08-19,Raw Materials,7,True,bid
RFQ-0078-INV-V023,RFQ-0078,V023,Sahara Industrial FZE,2024-08-19,Raw Materials,7,True,bid
RFQ-0078-INV-V008,RFQ-0078,V008,Delta Composites Inc.,2024-08-19,Raw Materials,7,True,bid
RFQ-0078-INV-V020,RFQ-0078,V020,Rajasthan Rare Earths Ltd,2024-08-19,Raw Materials,7,True,bid
RFQ-0078-INV-V003,RFQ-0078,V003,Patel Alloys Pvt Ltd,2024-08-19,Raw Materials,7,True,bid
RFQ-0079-INV-V021,RFQ-0079,V021,Helios Micro Systems,2024-08-08,Electrical Components,7,True,bid
RFQ-0079-INV-V002,RFQ-0079,V002,Tanaka Electrical KK,2024-08-08,Electrical Components,7,True,bid
RFQ-0079-INV-V018,RFQ-0079,V018,Guangzhou Mech & Elec Co.,2024-08-08,Electrical Components,7,True,bid
RFQ-0079-INV-V006,RFQ-0079,V006,Bright Spark Electronics Ltd,2024-08-08,Electrical Components,7,True,bid
RFQ-0079-INV-V016,RFQ-0079,V016,Precision Arc Systems,2024-08-08,Electrical Components,7,True,bid
RFQ-0079-INV-V011,RFQ-0079,V011,Solaris Power Components,2024-08-08,Electrical Components,7,True,bid
RFQ-0079-INV-V013,RFQ-0079,V013,Vantage Sensors GmbH,2024-08-08,Electrical Components,7,True,bid
RFQ-0080-INV-V019,RFQ-0080,V019,Emerald Isle Castings Ltd,2024-08-13,Mechanical Parts,7,True,bid
RFQ-0080-INV-V001,RFQ-0080,V001,Kovacs Precision GmbH,2024-08-13,Mechanical Parts,7,True,bid
RFQ-0080-INV-V010,RFQ-0080,V010,Adriatic Fastenings d.o.o.,2024-08-13,Mechanical Parts,7,False,no_response
RFQ-0080-INV-V022,RFQ-0080,V022,Andean Precision SRL,2024-08-13,Mechanical Parts,7,True,bid
RFQ-0080-INV-V024,RFQ-0080,V024,BalticTech UAB,2024-08-13,Mechanical Parts,7,True,bid
RFQ-0080-INV-V009,RFQ-0080,V009,Fischer & Söhne KG,2024-08-13,Mechanical Parts,7,True,bid
RFQ-0080-INV-V007,RFQ-0080,V007,Nakamura Tooling Co.,2024-08-13,Mechanical Parts,7,True,bid
RFQ-0080-INV-V017,RFQ-0080,V017,Türk Makina A.Ş.,2024-08-13,Mechanical Parts,7,True,bid
RFQ-0081-INV-V024,RFQ-0081,V024,BalticTech UAB,2024-08-21,Mechanical Parts,7,True,bid
RFQ-0081-INV-V007,RFQ-0081,V007,Nakamura Tooling Co.,2024-08-21,Mechanical Parts,7,True,bid
RFQ-0081-INV-V017,RFQ-0081,V017,Türk Makina A.Ş.,2024-08-21,Mechanical Parts,7,True,bid
RFQ-0081-INV-V001,RFQ-0081,V001,Kovacs Precision GmbH,2024-08-21,Mechanical Parts,7,True,bid
RFQ-0081-INV-V022,RFQ-0081,V022,Andean Precision SRL,2024-08-21,Mechanical Parts,7,False,no_response
RFQ-0081-INV-V019,RFQ-0081,V019,Emerald Isle Castings Ltd,2024-08-21,Mechanical Parts,7,True,bid
RFQ-0081-INV-V009,RFQ-0081,V009,Fischer & Söhne KG,2024-08-21,Mechanical Parts,7,True,bid
RFQ-0081-INV-V004,RFQ-0081,V004,Strömberg Hydraulics AB,2024-08-21,Mechanical Parts,7,True,bid
RFQ-0082-INV-V015,RFQ-0082,V015,Nordic Steel AS,2024-09-11,Raw Materials,8,False,no_response
RFQ-0082-INV-V020,RFQ-0082,V020,Rajasthan Rare Earths Ltd,2024-09-11,Raw Materials,8,True,bid
RFQ-0082-INV-V023,RFQ-0082,V023,Sahara Industrial FZE,2024-09-11,Raw Materials,8,False,no_response
RFQ-0082-INV-V005,RFQ-0082,V005,Cerro Negro Metals SA,2024-09-11,Raw Materials,8,True,bid
RFQ-0082-INV-V003,RFQ-0082,V003,Patel Alloys Pvt Ltd,2024-09-11,Raw Materials,8,True,bid
RFQ-0082-INV-V012,RFQ-0082,V012,Indra Copper Works,2024-09-11,Raw Materials,8,False,no_response
RFQ-0082-INV-V008,RFQ-0082,V008,Delta Composites Inc.,2024-09-11,Raw Materials,8,False,no_response
RFQ-0082-INV-V014,RFQ-0082,V014,Coastal Alloys Pty Ltd,2024-09-11,Raw Materials,8,True,bid
RFQ-0083-INV-V016,RFQ-0083,V016,Precision Arc Systems,2024-09-25,Electrical Components,8,False,no_response
RFQ-0083-INV-V006,RFQ-0083,V006,Bright Spark Electronics Ltd,2024-09-25,Electrical Components,8,False,no_response
RFQ-0083-INV-V018,RFQ-0083,V018,Guangzhou Mech & Elec Co.,2024-09-25,Electrical Components,8,True,bid
RFQ-0083-INV-V002,RFQ-0083,V002,Tanaka Electrical KK,2024-09-25,Electrical Components,8,True,bid
RFQ-0083-INV-V013,RFQ-0083,V013,Vantage Sensors GmbH,2024-09-25,Electrical Components,8,False,no_response
RFQ-0083-INV-V011,RFQ-0083,V011,Solaris Power Components,2024-09-25,Electrical Components,8,False,no_response
RFQ-0083-INV-V021,RFQ-0083,V021,Helios Micro Systems,2024-09-25,Electrical Components,8,True,bid
RFQ-0084-INV-V011,RFQ-0084,V011,Solaris Power Components,2024-09-14,Electrical Components,8,True,bid
RFQ-0084-INV-V021,RFQ-0084,V021,Helios Micro Systems,2024-09-14,Electrical Components,8,True,bid
RFQ-0084-INV-V013,RFQ-0084,V013,Vantage Sensors GmbH,2024-09-14,Electrical Components,8,True,bid
RFQ-0084-INV-V002,RFQ-0084,V002,Tanaka Electrical KK,2024-09-14,Electrical Components,8,True,bid
RFQ-0084-INV-V018,RFQ-0084,V018,Guangzhou Mech & Elec Co.,2024-09-14,Electrical Components,8,False,no_response
RFQ-0084-INV-V006,RFQ-0084,V006,Bright Spark Electronics Ltd,2024-09-14,Electrical Components,8,True,bid
RFQ-0084-INV-V016,RFQ-0084,V016,Precision Arc Systems,2024-09-14,Electrical Components,8,True,bid
RFQ-0085-INV-V003,RFQ-0085,V003,Patel Alloys Pvt Ltd,2024-09-20,Raw Materials,8,False,no_response
RFQ-0085-INV-V014,RFQ-0085,V014,Coastal Alloys Pty Ltd,2024-09-20,Raw Materials,8,False,no_response
RFQ-0085-INV-V023,RFQ-0085,V023,Sahara Industrial FZE,2024-09-20,Raw Materials,8,False,no_response
RFQ-0085-INV-V012,RFQ-0085,V012,Indra Copper Works,2024-09-20,Raw Materials,8,True,bid
RFQ-0085-INV-V020,RFQ-0085,V020,Rajasthan Rare Earths Ltd,2024-09-20,Raw Materials,8,True,bid
RFQ-0085-INV-V015,RFQ-0085,V015,Nordic Steel AS,2024-09-20,Raw Materials,8,True,bid
RFQ-0085-INV-V005,RFQ-0085,V005,Cerro Negro Metals SA,2024-09-20,Raw Materials,8,True,bid
RFQ-0085-INV-V008,RFQ-0085,V008,Delta Composites Inc.,2024-09-20,Raw Materials,8,False,no_response
RFQ-0086-INV-V001,RFQ-0086,V001,Kovacs Precision GmbH,2024-09-10,Mechanical Parts,8,True,bid
RFQ-0086-INV-V009,RFQ-0086,V009,Fischer & Söhne KG,2024-09-10,Mechanical Parts,8,True,bid
RFQ-0086-INV-V022,RFQ-0086,V022,Andean Precision SRL,2024-09-10,Mechanical Parts,8,True,bid
RFQ-0086-INV-V004,RFQ-0086,V004,Strömberg Hydraulics AB,2024-09-10,Mechanical Parts,8,True,bid
RFQ-0086-INV-V024,RFQ-0086,V024,BalticTech UAB,2024-09-10,Mechanical Parts,8,True,bid
RFQ-0086-INV-V019,RFQ-0086,V019,Emerald Isle Castings Ltd,2024-09-10,Mechanical Parts,8,False,no_response
RFQ-0086-INV-V010,RFQ-0086,V010,Adriatic Fastenings d.o.o.,2024-09-10,Mechanical Parts,8,True,bid
RFQ-0086-INV-V007,RFQ-0086,V007,Nakamura Tooling Co.,2024-09-10,Mechanical Parts,8,True,bid
RFQ-0087-INV-V024,RFQ-0087,V024,BalticTech UAB,2024-10-05,Mechanical Parts,8,True,bid
RFQ-0087-INV-V004,RFQ-0087,V004,Strömberg Hydraulics AB,2024-10-05,Mechanical Parts,8,True,bid
RFQ-0087-INV-V009,RFQ-0087,V009,Fischer & Söhne KG,2024-10-05,Mechanical Parts,8,False,no_response
RFQ-0087-INV-V001,RFQ-0087,V001,Kovacs Precision GmbH,2024-10-05,Mechanical Parts,8,True,bid
RFQ-0087-INV-V019,RFQ-0087,V019,Emerald Isle Castings Ltd,2024-10-05,Mechanical Parts,8,True,bid
RFQ-0087-INV-V010,RFQ-0087,V010,Adriatic Fastenings d.o.o.,2024-10-05,Mechanical Parts,8,True,bid
RFQ-0087-INV-V007,RFQ-0087,V007,Nakamura Tooling Co.,2024-10-05,Mechanical Parts,8,True,bid
RFQ-0087-INV-V022,RFQ-0087,V022,Andean Precision SRL,2024-10-05,Mechanical Parts,8,False,no_response
RFQ-0088-INV-V015,RFQ-0088,V015,Nordic Steel AS,2024-09-16,Raw Materials,8,True,bid
RFQ-0088-INV-V014,RFQ-0088,V014,Coastal Alloys Pty Ltd,2024-09-16,Raw Materials,8,False,no_response
RFQ-0088-INV-V012,RFQ-0088,V012,Indra Copper Works,2024-09-16,Raw Materials,8,False,no_response
RFQ-0088-INV-V003,RFQ-0088,V003,Patel Alloys Pvt Ltd,2024-09-16,Raw Materials,8,True,bid
RFQ-0088-INV-V020,RFQ-0088,V020,Rajasthan Rare Earths Ltd,2024-09-16,Raw Materials,8,True,bid
RFQ-0088-INV-V005,RFQ-0088,V005,Cerro Negro Metals SA,2024-09-16,Raw Materials,8,True,bid
RFQ-0088-INV-V023,RFQ-0088,V023,Sahara Industrial FZE,2024-09-16,Raw Materials,8,True,bid
RFQ-0088-INV-V008,RFQ-0088,V008,Delta Composites Inc.,2024-09-16,Raw Materials,8,False,no_response
RFQ-0089-INV-V020,RFQ-0089,V020,Rajasthan Rare Earths Ltd,2024-09-30,Raw Materials,8,True,bid
RFQ-0089-INV-V005,RFQ-0089,V005,Cerro Negro Metals SA,2024-09-30,Raw Materials,8,True,bid
RFQ-0089-INV-V015,RFQ-0089,V015,Nordic Steel AS,2024-09-30,Raw Materials,8,True,bid
RFQ-0089-INV-V014,RFQ-0089,V014,Coastal Alloys Pty Ltd,2024-09-30,Raw Materials,8,False,no_response
RFQ-0089-INV-V012,RFQ-0089,V012,Indra Copper Works,2024-09-30,Raw Materials,8,False,no_response
RFQ-0089-INV-V023,RFQ-0089,V023,Sahara Industrial FZE,2024-09-30,Raw Materials,8,False,no_response
RFQ-0089-INV-V008,RFQ-0089,V008,Delta Composites Inc.,2024-09-30,Raw Materials,8,False,no_response
RFQ-0089-INV-V003,RFQ-0089,V003,Patel Alloys Pvt Ltd,2024-09-30,Raw Materials,8,True,bid
RFQ-0090-INV-V020,RFQ-0090,V020,Rajasthan Rare Earths Ltd,2024-09-10,Raw Materials,8,True,bid
RFQ-0090-INV-V008,RFQ-0090,V008,Delta Composites Inc.,2024-09-10,Raw Materials,8,True,bid
RFQ-0090-INV-V015,RFQ-0090,V015,Nordic Steel AS,2024-09-10,Raw Materials,8,True,bid
RFQ-0090-INV-V003,RFQ-0090,V003,Patel Alloys Pvt Ltd,2024-09-10,Raw Materials,8,True,bid
RFQ-0090-INV-V014,RFQ-0090,V014,Coastal Alloys Pty Ltd,2024-09-10,Raw Materials,8,False,no_response
RFQ-0090-INV-V023,RFQ-0090,V023,Sahara Industrial FZE,2024-09-10,Raw Materials,8,False,no_response
RFQ-0090-INV-V005,RFQ-0090,V005,Cerro Negro Metals SA,2024-09-10,Raw Materials,8,True,bid
RFQ-0090-INV-V012,RFQ-0090,V012,Indra Copper Works,2024-09-10,Raw Materials,8,True,bid
RFQ-0091-INV-V013,RFQ-0091,V013,Vantage Sensors GmbH,2024-09-06,Electrical Components,8,False,no_response
RFQ-0091-INV-V021,RFQ-0091,V021,Helios Micro Systems,2024-09-06,Electrical Components,8,True,bid
RFQ-0091-INV-V006,RFQ-0091,V006,Bright Spark Electronics Ltd,2024-09-06,Electrical Components,8,True,bid
RFQ-0091-INV-V002,RFQ-0091,V002,Tanaka Electrical KK,2024-09-06,Electrical Components,8,False,no_response
RFQ-0091-INV-V018,RFQ-0091,V018,Guangzhou Mech & Elec Co.,2024-09-06,Electrical Components,8,True,bid
RFQ-0091-INV-V011,RFQ-0091,V011,Solaris Power Components,2024-09-06,Electrical Components,8,False,no_response
RFQ-0091-INV-V016,RFQ-0091,V016,Precision Arc Systems,2024-09-06,Electrical Components,8,False,no_response
RFQ-0092-INV-V022,RFQ-0092,V022,Andean Precision SRL,2024-09-22,Mechanical Parts,8,True,bid
RFQ-0092-INV-V019,RFQ-0092,V019,Emerald Isle Castings Ltd,2024-09-22,Mechanical Parts,8,True,bid
RFQ-0092-INV-V009,RFQ-0092,V009,Fischer & Söhne KG,2024-09-22,Mechanical Parts,8,True,bid
RFQ-0092-INV-V007,RFQ-0092,V007,Nakamura Tooling Co.,2024-09-22,Mechanical Parts,8,False,no_response
RFQ-0092-INV-V001,RFQ-0092,V001,Kovacs Precision GmbH,2024-09-22,Mechanical Parts,8,True,bid
RFQ-0092-INV-V024,RFQ-0092,V024,BalticTech UAB,2024-09-22,Mechanical Parts,8,True,bid
RFQ-0092-INV-V010,RFQ-0092,V010,Adriatic Fastenings d.o.o.,2024-09-22,Mechanical Parts,8,True,bid
RFQ-0092-INV-V004,RFQ-0092,V004,Strömberg Hydraulics AB,2024-09-22,Mechanical Parts,8,True,bid
RFQ-0093-INV-V023,RFQ-0093,V023,Sahara Industrial FZE,2024-10-24,Raw Materials,9,True,bid
RFQ-0093-INV-V012,RFQ-0093,V012,Indra Copper Works,2024-10-24,Raw Materials,9,True,bid
RFQ-0093-INV-V020,RFQ-0093,V020,Rajasthan Rare Earths Ltd,2024-10-24,Raw Materials,9,True,bid
RFQ-0093-INV-V003,RFQ-0093,V003,Patel Alloys Pvt Ltd,2024-10-24,Raw Materials,9,True,bid
RFQ-0093-INV-V008,RFQ-0093,V008,Delta Composites Inc.,2024-10-24,Raw Materials,9,False,no_response
RFQ-0093-INV-V005,RFQ-0093,V005,Cerro Negro Metals SA,2024-10-24,Raw Materials,9,True,bid
RFQ-0093-INV-V015,RFQ-0093,V015,Nordic Steel AS,2024-10-24,Raw Materials,9,True,bid
RFQ-0093-INV-V014,RFQ-0093,V014,Coastal Alloys Pty Ltd,2024-10-24,Raw Materials,9,True,bid
RFQ-0094-INV-V014,RFQ-0094,V014,Coastal Alloys Pty Ltd,2024-10-11,Raw Materials,9,True,bid
