payment_id,po_id,vendor_id,po_value_usd,payment_terms,due_date,actual_payment_date,days_late,days_early,payment_status,meridian_stress_index,month_index
PAY-PO-RFQ-0080-V007,PO-RFQ-0080-V007,V007,4813.44,Net60,2024-10-06,2024-10-01,0,5,on_time,0.0,7
PAY-PO-RFQ-0081-V019,PO-RFQ-0081-V019,V019,44368.99,Net30,2024-09-05,2024-09-09,4,0,slightly_late,0.0,7
PAY-PO-RFQ-0081-V001,PO-RFQ-0081-V001,V001,42701.82,LC at sight,2024-08-06,2024-08-01,0,5,on_time,0.0,7
PAY-PO-RFQ-0081-V024,PO-RFQ-0081-V024,V024,44058.41,LC at sight,2024-08-05,2024-08-01,0,4,on_time,0.0,7
PAY-PO-RFQ-0081-V004,PO-RFQ-0081-V004,V004,43413.81,2/10 Net30,2024-09-02,2024-08-29,0,4,on_time,0.0,7
PAY-PO-RFQ-0081-V017,PO-RFQ-0081-V017,V017,40094.12,LC at sight,2024-08-07,2024-08-05,0,2,on_time,0.0,7
PAY-PO-RFQ-0082-V005,PO-RFQ-0082-V005,V005,2760.06,Net45,2024-10-16,2024-10-22,6,0,slightly_late,0.0,8
PAY-PO-RFQ-0082-V003,PO-RFQ-0082-V003,V003,2975.15,Net45,2024-10-21,2024-10-16,0,5,on_time,0.0,8
PAY-PO-RFQ-0082-V014,PO-RFQ-0082-V014,V014,2893.51,LC at sight,2024-09-04,2024-09-03,0,1,on_time,0.0,8
PAY-PO-RFQ-0082-V020,PO-RFQ-0082-V020,V020,2976.72,Net60,2024-11-02,2024-11-02,0,0,on_time,0.0,8
PAY-PO-RFQ-0083-V021,PO-RFQ-0083-V021,V021,203823.57,Net30,2024-10-05,2024-10-02,0,3,on_time,0.0,8
PAY-PO-RFQ-0083-V002,PO-RFQ-0083-V002,V002,200756.52,Net60,2024-11-04,2024-11-01,0,3,on_time,0.0,8
PAY-PO-RFQ-0083-V018,PO-RFQ-0083-V018,V018,208300.32,LC at sight,2024-09-02,2024-08-28,0,5,on_time,0.0,8
PAY-PO-RFQ-0084-V006,PO-RFQ-0084-V006,V006,143711.82,Net30,2024-10-06,2024-10-02,0,4,on_time,0.0,8
PAY-PO-RFQ-0084-V016,PO-RFQ-0084-V016,V016,146995.02,2/10 Net30,2024-09-30,2024-09-26,0,4,on_time,0.0,8
PAY-PO-RFQ-0084-V011,PO-RFQ-0084-V011,V011,173352.96,2/10 Net30,2024-09-30,2024-09-26,0,4,on_time,0.0,8
PAY-PO-RFQ-0084-V013,PO-RFQ-0084-V013,V013,157013.91,Net45,2024-10-18,2024-10-18,0,0,on_time,0.0,8
PAY-PO-RFQ-0084-V002,PO-RFQ-0084-V002,V002,160061.13,LC at sight,2024-09-06,2024-09-05,0,1,on_time,0.0,8
PAY-PO-RFQ-0085-V012,PO-RFQ-0085-V012,V012,97629.59,LC at sight,2024-09-07,2024-09-05,0,2,on_time,0.0,8
PAY-PO-RFQ-0085-V015,PO-RFQ-0085-V015,V015,96083.85,Net30,2024-10-05,2024-10-02,0,3,on_time,0.0,8
PAY-PO-RFQ-0085-V005,PO-RFQ-0085-V005,V005,85053.71,Net45,2024-10-17,2024-10-23,6,0,slightly_late,0.0,8
PAY-PO-RFQ-0085-V020,PO-RFQ-0085-V020,V020,100187.12,Net30,2024-10-01,2024-09-26,0,5,on_time,0.0,8
PAY-PO-RFQ-0086-V010,PO-RFQ-0086-V010,V010,4663.02,Net30,2024-10-04,2024-10-10,6,0,slightly_late,0.0,8
PAY-PO-RFQ-0086-V004,PO-RFQ-0086-V004,V004,4828.56,2/10 Net30,2024-10-01,2024-09-27,0,4,on_time,0.0,8
PAY-PO-RFQ-0086-V001,PO-RFQ-0086-V001,V001,4990.38,LC at sight,2024-09-04,2024-08-30,0,5,on_time,0.0,8
PAY-PO-RFQ-0086-V009,PO-RFQ-0086-V009,V009,4888.08,LC at sight,2024-09-01,2024-08-27,0,5,on_time,0.0,8
PAY-PO-RFQ-0086-V024,PO-RFQ-0086-V024,V024,4891.8,Net60,2024-10-30,2024-10-29,0,1,on_time,0.0,8
PAY-PO-RFQ-0087-V001,PO-RFQ-0087-V001,V001,9673.16,Net45,2024-10-19,2024-10-19,0,0,on_time,0.0,8
PAY-PO-RFQ-0087-V010,PO-RFQ-0087-V010,V010,8605.87,2/10 Net30,2024-10-07,2024-10-06,0,1,on_time,0.0,8
PAY-PO-RFQ-0087-V019,PO-RFQ-0087-V019,V019,10310.06,LC at sight,2024-09-03,2024-09-09,6,0,slightly_late,0.0,8
PAY-PO-RFQ-0087-V004,PO-RFQ-0087-V004,V004,9511.04,2/10 Net30,2024-10-03,2024-09-28,0,5,on_time,0.0,8
PAY-PO-RFQ-0087-V007,PO-RFQ-0087-V007,V007,9833.35,LC at sight,2024-09-03,2024-08-30,0,4,on_time,0.0,8
PAY-PO-RFQ-0088-V015,PO-RFQ-0088-V015,V015,64829.7,2/10 Net30,2024-10-01,2024-09-26,0,5,on_time,0.0,8
PAY-PO-RFQ-0088-V020,PO-RFQ-0088-V020,V020,66292.2,Net45,2024-10-19,2024-10-17,0,2,on_time,0.0,8
PAY-PO-RFQ-0088-V005,PO-RFQ-0088-V005,V005,63564.15,Net30,2024-10-02,2024-10-01,0,1,on_time,0.0,8
PAY-PO-RFQ-0088-V003,PO-RFQ-0088-V003,V003,64028.25,2/10 Net30,2024-10-02,2024-10-08,6,0,slightly_late,0.0,8
PAY-PO-RFQ-0088-V023,PO-RFQ-0088-V023,V023,69209.4,Net45,2024-10-19,2024-10-20,1,0,slightly_late,0.0,8
PAY-PO-RFQ-0089-V005,PO-RFQ-0089-V005,V005,61948.7,2/10 Net30,2024-10-04,2024-10-03,0,1,on_time,0.0,8
PAY-PO-RFQ-0089-V015,PO-RFQ-0089-V015,V015,62044.92,Net45,2024-10-19,2024-10-18,0,1,on_time,0.0,8
PAY-PO-RFQ-0089-V003,PO-RFQ-0089-V003,V003,65039.06,Net45,2024-10-15,2024-10-16,1,0,slightly_late,0.0,8
PAY-PO-RFQ-0089-V020,PO-RFQ-0089-V020,V020,64167.42,Net45,2024-10-21,2024-10-20,0,1,on_time,0.0,8
PAY-PO-RFQ-0090-V008,PO-RFQ-0090-V008,V008,979.8,LC at sight,2024-09-05,2024-09-07,2,0,slightly_late,0.0,8
PAY-PO-RFQ-0090-V020,PO-RFQ-0090-V020,V020,1043.28,Net45,2024-10-21,2024-10-20,0,1,on_time,0.0,8
PAY-PO-RFQ-0090-V003,PO-RFQ-0090-V003,V003,1037.76,Net60,2024-10-31,2024-10-31,0,0,on_time,0.0,8
PAY-PO-RFQ-0090-V015,PO-RFQ-0090-V015,V015,1007.4,Net30,2024-10-04,2024-09-30,0,4,on_time,0.0,8
PAY-PO-RFQ-0090-V012,PO-RFQ-0090-V012,V012,1007.4,Net30,2024-10-07,2024-10-03,0,4,on_time,0.0,8
PAY-PO-RFQ-0091-V021,PO-RFQ-0091-V021,V021,111696.39,Net60,2024-11-05,2024-11-03,0,2,on_time,0.0,8
PAY-PO-RFQ-0091-V006,PO-RFQ-0091-V006,V006,102897.99,Net45,2024-10-21,2024-10-16,0,5,on_time,0.0,8
PAY-PO-RFQ-0091-V018,PO-RFQ-0091-V018,V018,121892.94,Net60,2024-11-04,2024-11-01,0,3,on_time,0.0,8
PAY-PO-RFQ-0092-V010,PO-RFQ-0092-V010,V010,65490.53,Net30,2024-10-04,2024-09-30,0,4,on_time,0.0,8
PAY-PO-RFQ-0092-V004,PO-RFQ-0092-V004,V004,69531.49,2/10 Net30,2024-10-02,2024-09-29,0,3,on_time,0.0,8
PAY-PO-RFQ-0092-V001,PO-RFQ-0092-V001,V001,70911.96,Net60,2024-11-02,2024-10-29,0,4,on_time,0.0,8
PAY-PO-RFQ-0092-V009,PO-RFQ-0092-V009,V009,67582.76,LC at sight,2024-09-05,2024-09-04,0,1,on_time,0.0,8
PAY-PO-RFQ-0092-V019,PO-RFQ-0092-V019,V019,74025.91,Net60,2024-11-01,2024-11-01,0,0,on_time,0.0,8
PAY-PO-RFQ-0093-V014,PO-RFQ-0093-V014,V014,38269.72,Net30,2024-11-02,2024-10-28,0,5,on_time,0.04,9
PAY-PO-RFQ-0093-V015,PO-RFQ-0093-V015,V015,38789.09,2/10 Net30,2024-10-31,2024-10-27,0,4,on_time,0.04,9
PAY-PO-RFQ-0093-V003,PO-RFQ-0093-V003,V003,37895.64,Net60,2024-12-05,2024-12-22,17,0,late,0.04,9
PAY-PO-RFQ-0093-V012,PO-RFQ-0093-V012,V012,39572.32,Net60,2024-12-05,2024-12-05,0,0,on_time,0.04,9
PAY-PO-RFQ-0093-V005,PO-RFQ-0093-V005,V005,37750.35,LC at sight,2024-10-04,2024-09-29,0,5,on_time,0.04,9
PAY-PO-RFQ-0094-V003,PO-RFQ-0094-V003,V003,9507.7,Net45,2024-11-14,2024-11-11,0,3,on_time,0.04,9
PAY-PO-RFQ-0094-V014,PO-RFQ-0094-V014,V014,9214.75,Net60,2024-11-30,2024-12-05,5,0,slightly_late,0.04,9
PAY-PO-RFQ-0094-V015,PO-RFQ-0094-V015,V015,9628.6,LC at sight,2024-10-03,2024-10-25,22,0,late,0.04,9
PAY-PO-RFQ-0094-V020,PO-RFQ-0094-V020,V020,9518.55,Net60,2024-12-01,2024-11-29,0,2,on_time,0.04,9
PAY-PO-RFQ-0094-V008,PO-RFQ-0094-V008,V008,9069.05,Net45,2024-11-19,2024-11-14,0,5,on_time,0.04,9
PAY-PO-RFQ-0095-V013,PO-RFQ-0095-V013,V013,142485.75,LC at sight,2024-10-07,2024-10-06,0,1,on_time,0.04,9
PAY-PO-RFQ-0095-V016,PO-RFQ-0095-V016,V016,161569.35,Net60,2024-11-29,2024-11-24,0,5,on_time,0.04,9
PAY-PO-RFQ-0096-V004,PO-RFQ-0096-V004,V004,125280.7,Net60,2024-11-29,2024-11-28,0,1,on_time,0.04,9
PAY-PO-RFQ-0096-V009,PO-RFQ-0096-V009,V009,123532.08,Net60,2024-11-29,2024-11-26,0,3,on_time,0.04,9
PAY-PO-RFQ-0096-V001,PO-RFQ-0096-V001,V001,125044.4,Net45,2024-11-17,2024-11-16,0,1,on_time,0.04,9
PAY-PO-RFQ-0096-V010,PO-RFQ-0096-V010,V010,112423.2,Net45,2024-11-17,2024-11-20,3,0,slightly_late,0.04,9
PAY-PO-RFQ-0096-V024,PO-RFQ-0096-V024,V024,125772.76,Net45,2024-11-19,2024-11-15,0,4,on_time,0.04,9
PAY-PO-RFQ-0097-V001,PO-RFQ-0097-V001,V001,35676.24,LC at sight,2024-10-04,2024-10-10,6,0,slightly_late,0.04,9
PAY-PO-RFQ-0097-V010,PO-RFQ-0097-V010,V010,36259.32,Net30,2024-11-04,2024-11-04,0,0,on_time,0.04,9
PAY-PO-RFQ-0097-V017,PO-RFQ-0097-V017,V017,31254.12,Net45,2024-11-20,2024-11-20,0,0,on_time,0.04,9
PAY-PO-RFQ-0097-V007,PO-RFQ-0097-V007,V007,36189.66,Net30,2024-11-01,2024-11-01,0,0,on_time,0.04,9
PAY-PO-RFQ-0098-V006,PO-RFQ-0098-V006,V006,45147.68,Net30,2024-10-31,2024-10-29,0,2,on_time,0.04,9
PAY-PO-RFQ-0098-V002,PO-RFQ-0098-V002,V002,48488.36,LC at sight,2024-10-07,2024-10-02,0,5,on_time,0.04,9
PAY-PO-RFQ-0098-V011,PO-RFQ-0098-V011,V011,40282.16,Net30,2024-11-06,2024-11-04,0,2,on_time,0.04,9
PAY-PO-RFQ-0098-V013,PO-RFQ-0098-V013,V013,48395.24,LC at sight,2024-09-30,2024-10-16,16,0,late,0.04,9
PAY-PO-RFQ-0098-V021,PO-RFQ-0098-V021,V021,48670.72,Net45,2024-11-17,2024-11-17,0,0,on_time,0.04,9
PAY-PO-RFQ-0099-V011,PO-RFQ-0099-V011,V011,65720.34,Net45,2024-11-15,2024-11-15,0,0,on_time,0.04,9
PAY-PO-RFQ-0099-V013,PO-RFQ-0099-V013,V013,68669.28,Net45,2024-11-21,2024-11-16,0,5,on_time,0.04,9
PAY-PO-RFQ-0099-V002,PO-RFQ-0099-V002,V002,68462.88,2/10 Net30,2024-11-01,2024-11-01,0,0,on_time,0.04,9
PAY-PO-RFQ-0099-V006,PO-RFQ-0099-V006,V006,57383.07,Net45,2024-11-19,2024-11-26,7,0,slightly_late,0.04,9
PAY-PO-RFQ-0099-V018,PO-RFQ-0099-V018,V018,75560.46,2/10 Net30,2024-10-30,2024-10-30,0,0,on_time,0.04,9
PAY-PO-RFQ-0100-V005,PO-RFQ-0100-V005,V005,49694.4,Net30,2024-10-30,2024-10-30,0,0,on_time,0.04,9
PAY-PO-RFQ-0100-V012,PO-RFQ-0100-V012,V012,57719.76,LC at sight,2024-10-01,2024-09-28,0,3,on_time,0.04,9
PAY-PO-RFQ-0100-V015,PO-RFQ-0100-V015,V015,57634.08,Net60,2024-12-06,2024-12-04,0,2,on_time,0.04,9
PAY-PO-RFQ-0100-V003,PO-RFQ-0100-V003,V003,54728.1,Net30,2024-11-05,2024-11-06,1,0,slightly_late,0.04,9
PAY-PO-RFQ-0100-V020,PO-RFQ-0100-V020,V020,53269.16,LC at sight,2024-10-07,2024-10-06,0,1,on_time,0.04,9
PAY-PO-RFQ-0101-V001,PO-RFQ-0101-V001,V001,44481.36,LC at sight,2024-10-06,2024-10-27,21,0,late,0.04,9
PAY-PO-RFQ-0101-V009,PO-RFQ-0101-V009,V009,44789.36,Net30,2024-10-30,2024-10-25,0,5,on_time,0.04,9
PAY-PO-RFQ-0101-V010,PO-RFQ-0101-V010,V010,41543.04,Net45,2024-11-16,2024-11-11,0,5,on_time,0.04,9
PAY-PO-RFQ-0101-V019,PO-RFQ-0101-V019,V019,48202.0,Net30,2024-10-30,2024-10-29,0,1,on_time,0.04,9
PAY-PO-RFQ-0101-V004,PO-RFQ-0101-V004,V004,47308.8,Net60,2024-11-30,2024-11-25,0,5,on_time,0.04,9
PAY-PO-RFQ-0102-V010,PO-RFQ-0102-V010,V010,106586.48,Net30,2024-11-05,2024-10-31,0,5,on_time,0.04,9
PAY-PO-RFQ-0102-V004,PO-RFQ-0102-V004,V004,115881.7,LC at sight,2024-10-02,2024-09-30,0,2,on_time,0.04,9
PAY-PO-RFQ-0102-V001,PO-RFQ-0102-V001,V001,114519.24,Net45,2024-11-14,2024-11-10,0,4,on_time,0.04,9
PAY-PO-RFQ-0102-V017,PO-RFQ-0102-V017,V017,111992.76,Net60,2024-12-05,2024-12-03,0,2,on_time,0.04,9
PAY-PO-RFQ-0102-V009,PO-RFQ-0102-V009,V009,112670.36,2/10 Net30,2024-11-06,2024-11-06,0,0,on_time,0.04,9
PAY-PO-RFQ-0103-V012,PO-RFQ-0103-V012,V012,11664.38,Net60,2024-12-03,2024-12-06,3,0,slightly_late,0.04,9
PAY-PO-RFQ-0103-V008,PO-RFQ-0103-V008,V008,10599.68,2/10 Net30,2024-10-31,2024-11-07,7,0,slightly_late,0.04,9
PAY-PO-RFQ-0103-V015,PO-RFQ-0103-V015,V015,11455.08,LC at sight,2024-09-30,2024-09-25,0,5,on_time,0.04,9
PAY-PO-RFQ-0103-V003,PO-RFQ-0103-V003,V003,10992.8,2/10 Net30,2024-11-02,2024-10-28,0,5,on_time,0.04,9
PAY-PO-RFQ-0103-V005,PO-RFQ-0103-V005,V005,10849.02,LC at sight,2024-10-05,2024-10-04,0,1,on_time,0.04,9
PAY-PO-RFQ-0104-V007,PO-RFQ-0104-V007,V007,8675.68,Net45,2024-12-19,2024-12-18,0,1,on_time,0.05,10
PAY-PO-RFQ-0104-V019,PO-RFQ-0104-V019,V019,8252.56,Net30,2024-11-29,2024-12-25,26,0,late,0.05,10
PAY-PO-RFQ-0104-V009,PO-RFQ-0104-V009,V009,7491.46,LC at sight,2024-11-03,2024-11-03,0,0,on_time,0.05,10
PAY-PO-RFQ-0104-V010,PO-RFQ-0104-V010,V010,7537.9,Net30,2024-11-30,2024-11-27,0,3,on_time,0.05,10
PAY-PO-RFQ-0104-V004,PO-RFQ-0104-V004,V004,8124.42,Net30,2024-12-03,2024-12-01,0,2,on_time,0.05,10
PAY-PO-RFQ-0105-V018,PO-RFQ-0105-V018,V018,114382.12,Net45,2024-12-18,2024-12-16,0,2,on_time,0.05,10
PAY-PO-RFQ-0105-V002,PO-RFQ-0105-V002,V002,106417.12,2/10 Net30,2024-12-02,2024-12-31,29,0,late,0.05,10
PAY-PO-RFQ-0105-V021,PO-RFQ-0105-V021,V021,105742.16,Net60,2025-01-05,2025-01-04,0,1,on_time,0.05,10
PAY-PO-RFQ-0105-V006,PO-RFQ-0105-V006,V006,122434.44,LC at sight,2024-10-30,2024-11-19,20,0,late,0.05,10
PAY-PO-RFQ-0106-V017,PO-RFQ-0106-V017,V017,894.6,2/10 Net30,2024-12-01,2024-12-03,2,0,slightly_late,0.05,10
PAY-PO-RFQ-0106-V001,PO-RFQ-0106-V001,V001,1005.9,Net45,2024-12-17,2024-12-21,4,0,slightly_late,0.05,10
PAY-PO-RFQ-0106-V004,PO-RFQ-0106-V004,V004,973.0,Net45,2024-12-16,2024-12-11,0,5,on_time,0.05,10
PAY-PO-RFQ-0106-V007,PO-RFQ-0106-V007,V007,1048.6,Net30,2024-12-01,2024-11-30,0,1,on_time,0.05,10
PAY-PO-RFQ-0106-V009,PO-RFQ-0106-V009,V009,977.9,2/10 Net30,2024-12-02,2024-11-27,0,5,on_time,0.05,10
PAY-PO-RFQ-0107-V001,PO-RFQ-0107-V001,V001,2474.98,Net60,2025-01-02,2024-12-28,0,5,on_time,0.05,10
PAY-PO-RFQ-0107-V010,PO-RFQ-0107-V010,V010,2217.7,2/10 Net30,2024-12-04,2024-12-04,0,0,on_time,0.05,10
PAY-PO-RFQ-0107-V024,PO-RFQ-0107-V024,V024,2501.78,Net30,2024-11-30,2024-12-02,2,0,slightly_late,0.05,10
PAY-PO-RFQ-0107-V009,PO-RFQ-0107-V009,V009,2448.18,Net30,2024-12-03,2025-01-13,41,0,disputed,0.05,10
PAY-PO-RFQ-0107-V004,PO-RFQ-0107-V004,V004,2405.3,Net45,2024-12-18,2024-12-15,0,3,on_time,0.05,10
PAY-PO-RFQ-0108-V020,PO-RFQ-0108-V020,V020,44449.44,Net30,2024-12-05,2024-12-01,0,4,on_time,0.05,10
PAY-PO-RFQ-0108-V003,PO-RFQ-0108-V003,V003,42467.04,Net30,2024-12-04,2024-12-03,0,1,on_time,0.05,10
PAY-PO-RFQ-0108-V014,PO-RFQ-0108-V014,V014,42100.8,Net45,2024-12-19,2024-12-19,0,0,on_time,0.05,10
PAY-PO-RFQ-0108-V008,PO-RFQ-0108-V008,V008,41868.96,2/10 Net30,2024-12-06,2024-12-03,0,3,on_time,0.05,10
PAY-PO-RFQ-0108-V023,PO-RFQ-0108-V023,V023,46767.84,2/10 Net30,2024-12-05,2024-12-04,0,1,on_time,0.05,10
PAY-PO-RFQ-0109-V021,PO-RFQ-0109-V021,V021,17750.21,LC at sight,2024-10-30,2024-10-28,0,2,on_time,0.05,10
PAY-PO-RFQ-0109-V013,PO-RFQ-0109-V013,V013,18118.84,Net30,2024-11-30,2024-12-10,10,0,late,0.05,10
PAY-PO-RFQ-0109-V002,PO-RFQ-0109-V002,V002,18207.62,2/10 Net30,2024-12-01,2024-12-01,0,0,on_time,0.05,10
PAY-PO-RFQ-0109-V018,PO-RFQ-0109-V018,V018,19545.11,Net30,2024-11-29,2024-12-06,7,0,slightly_late,0.05,10
PAY-PO-RFQ-0110-V021,PO-RFQ-0110-V021,V021,5950.2,Net30,2024-12-02,2024-12-02,0,0,on_time,0.05,10
PAY-PO-RFQ-0110-V013,PO-RFQ-0110-V013,V013,5585.48,Net60,2025-01-01,2024-12-28,0,4,on_time,0.05,10
PAY-PO-RFQ-0110-V016,PO-RFQ-0110-V016,V016,6125.04,2/10 Net30,2024-12-05,2024-12-02,0,3,on_time,0.05,10
PAY-PO-RFQ-0110-V018,PO-RFQ-0110-V018,V018,6288.6,Net30,2024-11-30,2024-11-29,0,1,on_time,0.05,10
PAY-PO-RFQ-0111-V005,PO-RFQ-0111-V005,V005,1413.6,Net45,2024-12-20,2024-12-15,0,5,on_time,0.05,10
PAY-PO-RFQ-0111-V012,PO-RFQ-0111-V012,V012,1562.4,Net30,2024-12-06,2024-12-18,12,0,late,0.05,10
PAY-PO-RFQ-0111-V015,PO-RFQ-0111-V015,V015,1619.44,Net45,2024-12-19,2025-01-10,22,0,late,0.05,10
PAY-PO-RFQ-0111-V003,PO-RFQ-0111-V003,V003,1505.36,Net45,2024-12-15,2024-12-10,0,5,on_time,0.05,10
PAY-PO-RFQ-0111-V014,PO-RFQ-0111-V014,V014,1541.32,Net60,2025-01-01,2024-12-29,0,3,on_time,0.05,10
PAY-PO-RFQ-0112-V005,PO-RFQ-0112-V005,V005,86981.05,Net60,2025-01-03,2025-01-01,0,2,on_time,0.05,10
PAY-PO-RFQ-0112-V023,PO-RFQ-0112-V023,V023,97656.39,2/10 Net30,2024-11-29,2024-12-05,6,0,slightly_late,0.05,10
PAY-PO-RFQ-0112-V015,PO-RFQ-0112-V015,V015,95882.93,2/10 Net30,2024-12-01,2024-11-30,0,1,on_time,0.05,10
PAY-PO-RFQ-0112-V020,PO-RFQ-0112-V020,V020,90453.87,2/10 Net30,2024-11-30,2024-11-28,0,2,on_time,0.05,10
PAY-PO-RFQ-0112-V012,PO-RFQ-0112-V012,V012,98698.73,2/10 Net30,2024-12-06,2024-12-03,0,3,on_time,0.05,10
PAY-PO-RFQ-0113-V011,PO-RFQ-0113-V011,V011,94902.72,LC at sight,2024-11-01,2024-10-29,0,3,on_time,0.05,10
PAY-PO-RFQ-0113-V002,PO-RFQ-0113-V002,V002,101992.0,LC at sight,2024-11-02,2024-11-02,0,0,on_time,0.05,10
PAY-PO-RFQ-0113-V016,PO-RFQ-0113-V016,V016,91525.28,Net60,2025-01-02,2024-12-30,0,3,on_time,0.05,10
PAY-PO-RFQ-0113-V006,PO-RFQ-0113-V006,V006,93188.92,Net30,2024-11-29,2024-11-29,0,0,on_time,0.05,10
PAY-PO-RFQ-0114-V002,PO-RFQ-0114-V002,V002,81443.52,Net60,2025-01-01,2025-01-04,3,0,slightly_late,0.05,10
PAY-PO-RFQ-0114-V013,PO-RFQ-0114-V013,V013,79773.12,LC at sight,2024-10-30,2024-10-25,0,5,on_time,0.05,10
PAY-PO-RFQ-0114-V006,PO-RFQ-0114-V006,V006,87644.16,Net45,2024-12-21,2024-12-28,7,0,slightly_late,0.05,10
PAY-PO-RFQ-0114-V011,PO-RFQ-0114-V011,V011,74629.44,Net60,2025-01-03,2024-12-31,0,3,on_time,0.05,10
PAY-PO-RFQ-0114-V021,PO-RFQ-0114-V021,V021,79312.32,2/10 Net30,2024-12-02,2024-12-05,3,0,slightly_late,0.05,10
PAY-PO-RFQ-0115-V015,PO-RFQ-0115-V015,V015,97154.33,2/10 Net30,2024-12-01,2024-11-27,0,4,on_time,0.05,10
PAY-PO-RFQ-0115-V003,PO-RFQ-0115-V003,V003,93213.98,Net45,2024-12-14,2024-12-21,7,0,slightly_late,0.05,10
PAY-PO-RFQ-0115-V012,PO-RFQ-0115-V012,V012,98600.33,Net60,2025-01-01,2025-01-08,7,0,slightly_late,0.05,10
PAY-PO-RFQ-0115-V005,PO-RFQ-0115-V005,V005,93293.51,Net30,2024-11-30,2024-12-24,24,0,late,0.05,10
PAY-PO-RFQ-0115-V008,PO-RFQ-0115-V008,V008,96052.96,Net60,2024-12-30,2024-12-25,0,5,on_time,0.05,10
PAY-PO-RFQ-0116-V009,PO-RFQ-0116-V009,V009,39280.08,Net30,2025-01-05,2025-01-05,0,0,on_time,-0.015,11
PAY-PO-RFQ-0116-V007,PO-RFQ-0116-V007,V007,40310.66,LC at sight,2024-11-29,2024-11-27,0,2,on_time,-0.015,11
PAY-PO-RFQ-0116-V004,PO-RFQ-0116-V004,V004,38117.84,LC at sight,2024-12-04,2024-12-01,0,3,on_time,-0.015,11
PAY-PO-RFQ-0116-V022,PO-RFQ-0116-V022,V022,36013.55,Net60,2025-01-29,2025-01-29,0,0,on_time,-0.015,11
PAY-PO-RFQ-0116-V019,PO-RFQ-0116-V019,V019,39627.39,LC at sight,2024-12-03,2024-11-29,0,4,on_time,-0.015,11
PAY-PO-RFQ-0117-V016,PO-RFQ-0117-V016,V016,125980.2,Net30,2024-12-31,2025-01-12,12,0,late,-0.015,11
PAY-PO-RFQ-0117-V018,PO-RFQ-0117-V018,V018,162867.6,Net60,2025-02-04,2025-01-30,0,5,on_time,-0.015,11
PAY-PO-RFQ-0117-V013,PO-RFQ-0117-V013,V013,147823.2,2/10 Net30,2024-12-31,2024-12-29,0,2,on_time,-0.015,11
PAY-PO-RFQ-0117-V002,PO-RFQ-0117-V002,V002,143917.2,LC at sight,2024-12-05,2024-12-04,0,1,on_time,-0.015,11
PAY-PO-RFQ-0117-V011,PO-RFQ-0117-V011,V011,144999.0,Net60,2025-02-03,2025-02-07,4,0,slightly_late,-0.015,11
PAY-PO-RFQ-0118-V006,PO-RFQ-0118-V006,V006,65395.35,Net30,2025-01-05,2024-12-31,0,5,on_time,-0.015,11
PAY-PO-RFQ-0118-V013,PO-RFQ-0118-V013,V013,72936.87,Net45,2025-01-17,2025-01-16,0,1,on_time,-0.015,11
PAY-PO-RFQ-0118-V021,PO-RFQ-0118-V021,V021,68764.11,LC at sight,2024-12-04,2024-12-02,0,2,on_time,-0.015,11
PAY-PO-RFQ-0118-V016,PO-RFQ-0118-V016,V016,66575.22,LC at sight,2024-12-05,2024-12-12,7,0,slightly_late,-0.015,11
PAY-PO-RFQ-0118-V018,PO-RFQ-0118-V018,V018,79183.95,Net45,2025-01-16,2025-01-18,2,0,slightly_late,-0.015,11
PAY-PO-RFQ-0119-V002,PO-RFQ-0119-V002,V002,201912.01,LC at sight,2024-12-04,2024-11-29,0,5,on_time,-0.015,11
PAY-PO-RFQ-0119-V013,PO-RFQ-0119-V013,V013,186440.4,Net60,2025-01-29,2025-01-31,2,0,slightly_late,-0.015,11
PAY-PO-RFQ-0119-V018,PO-RFQ-0119-V018,V018,209963.36,LC at sight,2024-11-29,2024-11-27,0,2,on_time,-0.015,11
PAY-PO-RFQ-0120-V024,PO-RFQ-0120-V024,V024,33191.76,LC at sight,2024-12-03,2024-12-01,0,2,on_time,-0.015,11
PAY-PO-RFQ-0120-V007,PO-RFQ-0120-V007,V007,36083.32,Net45,2025-01-16,2025-01-12,0,4,on_time,-0.015,11
PAY-PO-RFQ-0120-V017,PO-RFQ-0120-V017,V017,30061.92,Net30,2025-01-01,2024-12-30,0,2,on_time,-0.015,11
PAY-PO-RFQ-0120-V001,PO-RFQ-0120-V001,V001,33818.05,Net45,2025-01-15,2025-01-13,0,2,on_time,-0.015,11
PAY-PO-RFQ-0120-V010,PO-RFQ-0120-V010,V010,30066.75,Net45,2025-01-17,2025-01-22,5,0,slightly_late,-0.015,11
PAY-PO-RFQ-0121-V006,PO-RFQ-0121-V006,V006,142992.15,2/10 Net30,2025-01-04,2024-12-31,0,4,on_time,-0.015,11
PAY-PO-RFQ-0121-V021,PO-RFQ-0121-V021,V021,154032.15,2/10 Net30,2024-12-29,2024-12-26,0,3,on_time,-0.015,11
PAY-PO-RFQ-0121-V011,PO-RFQ-0121-V011,V011,131541.6,LC at sight,2024-11-29,2024-11-28,0,1,on_time,-0.015,11
PAY-PO-RFQ-0121-V016,PO-RFQ-0121-V016,V016,169836.6,Net45,2025-01-20,2025-01-25,5,0,slightly_late,-0.015,11
PAY-PO-RFQ-0121-V018,PO-RFQ-0121-V018,V018,165637.95,Net30,2025-01-04,2024-12-31,0,4,on_time,-0.015,11
