burden_id,rfq_id,vendor_id,responded,clarification_rounds,days_to_respond,spec_complete_flag,bid_submitted,month_index
BUR-RFQ-0095-V021,RFQ-0095,V021,False,0,,True,False,9
BUR-RFQ-0095-V016,RFQ-0095,V016,True,2,12.0,True,True,9
BUR-RFQ-0095-V011,RFQ-0095,V011,False,0,,True,False,9
BUR-RFQ-0095-V018,RFQ-0095,V018,False,0,,False,False,9
BUR-RFQ-0096-V001,RFQ-0096,V001,True,1,11.0,False,True,9
BUR-RFQ-0096-V017,RFQ-0096,V017,False,0,,False,False,9
BUR-RFQ-0096-V007,RFQ-0096,V007,True,0,14.0,True,True,9
BUR-RFQ-0096-V024,RFQ-0096,V024,True,0,14.0,True,True,9
BUR-RFQ-0096-V019,RFQ-0096,V019,True,0,11.0,True,True,9
BUR-RFQ-0096-V004,RFQ-0096,V004,True,0,13.0,True,True,9
BUR-RFQ-0096-V009,RFQ-0096,V009,True,0,11.0,True,True,9
BUR-RFQ-0096-V010,RFQ-0096,V010,True,1,13.0,False,True,9
BUR-RFQ-0097-V017,RFQ-0097,V017,True,1,11.0,False,True,9
BUR-RFQ-0097-V019,RFQ-0097,V019,False,0,,True,False,9
BUR-RFQ-0097-V001,RFQ-0097,V001,True,0,8.0,True,True,9
BUR-RFQ-0097-V022,RFQ-0097,V022,False,0,,True,False,9
BUR-RFQ-0097-V010,RFQ-0097,V010,True,0,11.0,True,True,9
BUR-RFQ-0097-V007,RFQ-0097,V007,True,2,8.0,False,True,9
BUR-RFQ-0097-V009,RFQ-0097,V009,False,0,,True,False,9
BUR-RFQ-0097-V024,RFQ-0097,V024,False,0,,True,False,9
BUR-RFQ-0098-V013,RFQ-0098,V013,True,0,12.0,True,True,9
BUR-RFQ-0098-V016,RFQ-0098,V016,True,2,14.0,True,True,9
BUR-RFQ-0098-V021,RFQ-0098,V021,True,1,11.0,False,True,9
BUR-RFQ-0098-V006,RFQ-0098,V006,True,1,11.0,True,True,9
BUR-RFQ-0098-V002,RFQ-0098,V002,True,0,14.0,True,True,9
BUR-RFQ-0098-V011,RFQ-0098,V011,True,2,11.0,True,True,9
BUR-RFQ-0098-V018,RFQ-0098,V018,True,0,13.0,True,True,9
BUR-RFQ-0099-V006,RFQ-0099,V006,True,2,12.0,True,True,9
BUR-RFQ-0099-V021,RFQ-0099,V021,False,0,,False,False,9
BUR-RFQ-0099-V018,RFQ-0099,V018,True,0,14.0,True,True,9
BUR-RFQ-0099-V002,RFQ-0099,V002,True,0,11.0,True,True,9
BUR-RFQ-0099-V013,RFQ-0099,V013,True,0,11.0,True,True,9
BUR-RFQ-0099-V011,RFQ-0099,V011,True,2,12.0,True,True,9
BUR-RFQ-0099-V016,RFQ-0099,V016,False,0,,True,False,9
BUR-RFQ-0100-V012,RFQ-0100,V012,True,2,12.0,False,True,9
BUR-RFQ-0100-V015,RFQ-0100,V015,True,2,13.0,False,True,9
BUR-RFQ-0100-V023,RFQ-0100,V023,False,0,,True,False,9
BUR-RFQ-0100-V008,RFQ-0100,V008,False,0,,True,False,9
BUR-RFQ-0100-V003,RFQ-0100,V003,True,0,14.0,True,True,9
BUR-RFQ-0100-V014,RFQ-0100,V014,False,0,,True,False,9
BUR-RFQ-0100-V005,RFQ-0100,V005,True,0,14.0,True,True,9
BUR-RFQ-0100-V020,RFQ-0100,V020,True,0,14.0,True,True,9
BUR-RFQ-0101-V009,RFQ-0101,V009,True,0,9.0,True,True,9
BUR-RFQ-0101-V007,RFQ-0101,V007,True,2,9.0,False,True,9
BUR-RFQ-0101-V022,RFQ-0101,V022,True,1,8.0,False,True,9
BUR-RFQ-0101-V010,RFQ-0101,V010,True,0,8.0,True,True,9
BUR-RFQ-0101-V004,RFQ-0101,V004,True,0,8.0,True,True,9
BUR-RFQ-0101-V001,RFQ-0101,V001,True,0,8.0,True,True,9
BUR-RFQ-0101-V019,RFQ-0101,V019,True,1,9.0,False,True,9
BUR-RFQ-0101-V024,RFQ-0101,V024,False,0,,True,False,9
BUR-RFQ-0102-V009,RFQ-0102,V009,True,0,14.0,True,True,9
BUR-RFQ-0102-V010,RFQ-0102,V010,True,0,13.0,True,True,9
BUR-RFQ-0102-V019,RFQ-0102,V019,True,2,12.0,False,True,9
BUR-RFQ-0102-V024,RFQ-0102,V024,False,0,,True,False,9
BUR-RFQ-0102-V017,RFQ-0102,V017,True,0,11.0,True,True,9
BUR-RFQ-0102-V022,RFQ-0102,V022,True,2,14.0,False,True,9
BUR-RFQ-0102-V001,RFQ-0102,V001,True,0,11.0,True,True,9
BUR-RFQ-0102-V004,RFQ-0102,V004,True,0,12.0,True,True,9
BUR-RFQ-0103-V003,RFQ-0103,V003,True,0,11.0,True,True,9
BUR-RFQ-0103-V015,RFQ-0103,V015,True,0,13.0,True,True,9
BUR-RFQ-0103-V012,RFQ-0103,V012,True,0,14.0,True,True,9
BUR-RFQ-0103-V023,RFQ-0103,V023,True,2,13.0,False,True,9
BUR-RFQ-0103-V020,RFQ-0103,V020,True,0,12.0,True,True,9
BUR-RFQ-0103-V008,RFQ-0103,V008,True,0,12.0,True,True,9
BUR-RFQ-0103-V005,RFQ-0103,V005,True,0,14.0,True,True,9
BUR-RFQ-0103-V014,RFQ-0103,V014,True,0,14.0,True,True,9
BUR-RFQ-0104-V004,RFQ-0104,V004,True,1,5.0,False,True,10
BUR-RFQ-0104-V019,RFQ-0104,V019,True,0,5.0,True,True,10
BUR-RFQ-0104-V010,RFQ-0104,V010,True,0,7.0,True,True,10
BUR-RFQ-0104-V007,RFQ-0104,V007,True,1,7.0,False,True,10
BUR-RFQ-0104-V017,RFQ-0104,V017,False,0,,True,False,10
BUR-RFQ-0104-V001,RFQ-0104,V001,False,0,,False,False,10
BUR-RFQ-0104-V009,RFQ-0104,V009,True,0,5.0,True,True,10
BUR-RFQ-0104-V024,RFQ-0104,V024,False,0,,False,False,10
BUR-RFQ-0105-V021,RFQ-0105,V021,True,0,10.0,True,True,10
BUR-RFQ-0105-V018,RFQ-0105,V018,True,0,12.0,True,True,10
BUR-RFQ-0105-V016,RFQ-0105,V016,False,0,,False,False,10
BUR-RFQ-0105-V011,RFQ-0105,V011,False,0,,False,False,10
BUR-RFQ-0105-V002,RFQ-0105,V002,True,0,9.0,True,True,10
BUR-RFQ-0105-V013,RFQ-0105,V013,False,0,,True,False,10
BUR-RFQ-0105-V006,RFQ-0105,V006,True,2,11.0,True,True,10
BUR-RFQ-0106-V007,RFQ-0106,V007,True,0,11.0,True,True,10
BUR-RFQ-0106-V022,RFQ-0106,V022,True,3,12.0,False,True,10
BUR-RFQ-0106-V024,RFQ-0106,V024,True,0,12.0,True,True,10
BUR-RFQ-0106-V004,RFQ-0106,V004,True,0,12.0,True,True,10
BUR-RFQ-0106-V017,RFQ-0106,V017,True,0,14.0,True,True,10
BUR-RFQ-0106-V001,RFQ-0106,V001,True,0,11.0,True,True,10
BUR-RFQ-0106-V009,RFQ-0106,V009,True,0,11.0,True,True,10
BUR-RFQ-0106-V019,RFQ-0106,V019,True,0,11.0,True,True,10
BUR-RFQ-0107-V001,RFQ-0107,V001,True,0,6.0,True,True,10
BUR-RFQ-0107-V010,RFQ-0107,V010,True,2,8.0,False,True,10
BUR-RFQ-0107-V022,RFQ-0107,V022,True,2,6.0,False,True,10
BUR-RFQ-0107-V017,RFQ-0107,V017,True,0,8.0,True,True,10
BUR-RFQ-0107-V004,RFQ-0107,V004,True,0,6.0,True,True,10
BUR-RFQ-0107-V009,RFQ-0107,V009,True,0,6.0,True,True,10
BUR-RFQ-0107-V019,RFQ-0107,V019,True,1,8.0,False,True,10
BUR-RFQ-0107-V024,RFQ-0107,V024,True,2,9.0,False,True,10
BUR-RFQ-0108-V008,RFQ-0108,V008,True,0,9.0,True,True,10
BUR-RFQ-0108-V003,RFQ-0108,V003,True,0,6.0,True,True,10
BUR-RFQ-0108-V014,RFQ-0108,V014,True,2,9.0,False,True,10
BUR-RFQ-0108-V012,RFQ-0108,V012,True,1,7.0,False,True,10
BUR-RFQ-0108-V020,RFQ-0108,V020,True,0,9.0,True,True,10
BUR-RFQ-0108-V023,RFQ-0108,V023,True,2,8.0,False,True,10
BUR-RFQ-0108-V005,RFQ-0108,V005,False,0,,True,False,10
BUR-RFQ-0108-V015,RFQ-0108,V015,True,0,7.0,True,True,10
BUR-RFQ-0109-V006,RFQ-0109,V006,False,0,,True,False,10
BUR-RFQ-0109-V016,RFQ-0109,V016,False,0,,True,False,10
BUR-RFQ-0109-V002,RFQ-0109,V002,True,0,13.0,True,True,10
BUR-RFQ-0109-V021,RFQ-0109,V021,True,0,12.0,True,True,10
BUR-RFQ-0109-V013,RFQ-0109,V013,True,0,11.0,True,True,10
BUR-RFQ-0109-V018,RFQ-0109,V018,True,0,13.0,True,True,10
BUR-RFQ-0109-V011,RFQ-0109,V011,False,0,,True,False,10
BUR-RFQ-0110-V006,RFQ-0110,V006,False,0,,True,False,10
BUR-RFQ-0110-V021,RFQ-0110,V021,True,2,10.0,False,True,10
BUR-RFQ-0110-V002,RFQ-0110,V002,False,0,,True,False,10
BUR-RFQ-0110-V013,RFQ-0110,V013,True,2,9.0,False,True,10
BUR-RFQ-0110-V011,RFQ-0110,V011,False,0,,True,False,10
BUR-RFQ-0110-V016,RFQ-0110,V016,True,2,10.0,True,True,10
BUR-RFQ-0110-V018,RFQ-0110,V018,True,0,10.0,True,True,10
BUR-RFQ-0111-V023,RFQ-0111,V023,True,3,12.0,False,True,10
BUR-RFQ-0111-V015,RFQ-0111,V015,True,0,14.0,True,True,10
BUR-RFQ-0111-V012,RFQ-0111,V012,True,0,12.0,True,True,10
BUR-RFQ-0111-V008,RFQ-0111,V008,False,0,,False,False,10
BUR-RFQ-0111-V005,RFQ-0111,V005,True,0,11.0,True,True,10
BUR-RFQ-0111-V014,RFQ-0111,V014,True,0,12.0,True,True,10
BUR-RFQ-0111-V003,RFQ-0111,V003,True,0,14.0,True,True,10
BUR-RFQ-0111-V020,RFQ-0111,V020,True,0,13.0,True,True,10
BUR-RFQ-0112-V008,RFQ-0112,V008,True,0,8.0,True,True,10
BUR-RFQ-0112-V005,RFQ-0112,V005,True,0,10.0,True,True,10
BUR-RFQ-0112-V015,RFQ-0112,V015,True,2,8.0,False,True,10
BUR-RFQ-0112-V014,RFQ-0112,V014,False,0,,False,False,10
BUR-RFQ-0112-V003,RFQ-0112,V003,True,0,10.0,True,True,10
BUR-RFQ-0112-V012,RFQ-0112,V012,True,0,10.0,True,True,10
BUR-RFQ-0112-V020,RFQ-0112,V020,True,0,9.0,True,True,10
BUR-RFQ-0112-V023,RFQ-0112,V023,True,2,8.0,True,True,10
BUR-RFQ-0113-V016,RFQ-0113,V016,True,2,13.0,True,True,10
BUR-RFQ-0113-V011,RFQ-0113,V011,True,2,14.0,True,True,10
BUR-RFQ-0113-V002,RFQ-0113,V002,True,0,13.0,True,True,10
BUR-RFQ-0113-V013,RFQ-0113,V013,False,0,,True,False,10
BUR-RFQ-0113-V018,RFQ-0113,V018,False,0,,True,False,10
BUR-RFQ-0113-V021,RFQ-0113,V021,False,0,,True,False,10
BUR-RFQ-0113-V006,RFQ-0113,V006,True,2,13.0,True,True,10
BUR-RFQ-0114-V006,RFQ-0114,V006,True,1,10.0,False,True,10
BUR-RFQ-0114-V013,RFQ-0114,V013,True,1,11.0,False,True,10
BUR-RFQ-0114-V002,RFQ-0114,V002,True,0,9.0,True,True,10
BUR-RFQ-0114-V018,RFQ-0114,V018,False,0,,True,False,10
BUR-RFQ-0114-V021,RFQ-0114,V021,True,2,11.0,False,True,10
BUR-RFQ-0114-V011,RFQ-0114,V011,True,2,8.0,True,True,10
BUR-RFQ-0114-V016,RFQ-0114,V016,True,1,11.0,False,True,10
BUR-RFQ-0115-V012,RFQ-0115,V012,True,0,11.0,True,True,10
BUR-RFQ-0115-V014,RFQ-0115,V014,False,0,,True,False,10
BUR-RFQ-0115-V005,RFQ-0115,V005,True,0,13.0,True,True,10
BUR-RFQ-0115-V015,RFQ-0115,V015,True,1,11.0,False,True,10
BUR-RFQ-0115-V020,RFQ-0115,V020,False,0,,True,False,10
BUR-RFQ-0115-V008,RFQ-0115,V008,True,0,14.0,True,True,10
BUR-RFQ-0115-V023,RFQ-0115,V023,True,2,11.0,True,True,10
BUR-RFQ-0115-V003,RFQ-0115,V003,True,0,13.0,True,True,10
BUR-RFQ-0116-V019,RFQ-0116,V019,True,0,12.0,True,True,11
BUR-RFQ-0116-V009,RFQ-0116,V009,True,1,13.0,False,True,11
BUR-RFQ-0116-V024,RFQ-0116,V024,True,1,13.0,False,True,11
BUR-RFQ-0116-V004,RFQ-0116,V004,True,0,14.0,True,True,11
BUR-RFQ-0116-V017,RFQ-0116,V017,False,0,,True,False,11
BUR-RFQ-0116-V007,RFQ-0116,V007,True,0,13.0,True,True,11
BUR-RFQ-0116-V022,RFQ-0116,V022,True,0,12.0,True,True,11
BUR-RFQ-0116-V001,RFQ-0116,V001,False,0,,True,False,11
BUR-RFQ-0117-V011,RFQ-0117,V011,True,1,11.0,True,True,11
BUR-RFQ-0117-V013,RFQ-0117,V013,True,0,12.0,True,True,11
BUR-RFQ-0117-V002,RFQ-0117,V002,True,0,13.0,True,True,11
BUR-RFQ-0117-V018,RFQ-0117,V018,True,0,14.0,True,True,11
BUR-RFQ-0117-V016,RFQ-0117,V016,True,1,12.0,True,True,11
BUR-RFQ-0117-V021,RFQ-0117,V021,True,0,13.0,True,True,11
BUR-RFQ-0117-V006,RFQ-0117,V006,False,0,,False,False,11
BUR-RFQ-0118-V021,RFQ-0118,V021,True,0,13.0,True,True,11
BUR-RFQ-0118-V018,RFQ-0118,V018,True,0,11.0,True,True,11
BUR-RFQ-0118-V013,RFQ-0118,V013,True,1,12.0,False,True,11
BUR-RFQ-0118-V016,RFQ-0118,V016,True,1,11.0,True,True,11
BUR-RFQ-0118-V002,RFQ-0118,V002,False,0,,True,False,11
BUR-RFQ-0118-V011,RFQ-0118,V011,False,0,,True,False,11
BUR-RFQ-0118-V006,RFQ-0118,V006,True,2,11.0,True,True,11
BUR-RFQ-0119-V013,RFQ-0119,V013,True,0,11.0,True,True,11
BUR-RFQ-0119-V011,RFQ-0119,V011,False,0,,True,False,11
BUR-RFQ-0119-V002,RFQ-0119,V002,True,0,12.0,True,True,11
BUR-RFQ-0119-V016,RFQ-0119,V016,False,0,,True,False,11
BUR-RFQ-0119-V006,RFQ-0119,V006,False,0,,True,False,11
BUR-RFQ-0119-V018,RFQ-0119,V018,True,0,14.0,True,True,11
BUR-RFQ-0119-V021,RFQ-0119,V021,False,0,,False,False,11
BUR-RFQ-0120-V009,RFQ-0120,V009,False,0,,False,False,11
BUR-RFQ-0120-V017,RFQ-0120,V017,True,0,11.0,True,True,11
BUR-RFQ-0120-V007,RFQ-0120,V007,True,0,11.0,True,True,11
BUR-RFQ-0120-V001,RFQ-0120,V001,True,0,11.0,True,True,11
BUR-RFQ-0120-V010,RFQ-0120,V010,True,0,13.0,True,True,11
BUR-RFQ-0120-V024,RFQ-0120,V024,True,0,10.0,True,True,11
BUR-RFQ-0120-V019,RFQ-0120,V019,True,0,13.0,True,True,11
BUR-RFQ-0120-V022,RFQ-0120,V022,True,2,11.0,False,True,11
BUR-RFQ-0121-V011,RFQ-0121,V011,True,1,11.0,True,True,11
BUR-RFQ-0121-V006,RFQ-0121,V006,True,1,10.0,True,True,11
BUR-RFQ-0121-V013,RFQ-0121,V013,False,0,,True,False,11
BUR-RFQ-0121-V002,RFQ-0121,V002,False,0,,False,False,11
BUR-RFQ-0121-V016,RFQ-0121,V016,True,2,11.0,True,True,11
BUR-RFQ-0121-V021,RFQ-0121,V021,True,0,8.0,True,True,11
BUR-RFQ-0121-V018,RFQ-0121,V018,True,0,8.0,True,True,11
BUR-RFQ-0122-V011,RFQ-0122,V011,False,0,,True,False,11
BUR-RFQ-0122-V016,RFQ-0122,V016,True,1,11.0,False,True,11
BUR-RFQ-0122-V013,RFQ-0122,V013,True,0,9.0,True,True,11
BUR-RFQ-0122-V002,RFQ-0122,V002,True,0,11.0,True,True,11
BUR-RFQ-0122-V021,RFQ-0122,V021,True,0,11.0,True,True,11
BUR-RFQ-0122-V018,RFQ-0122,V018,False,0,,True,False,11
BUR-RFQ-0122-V006,RFQ-0122,V006,True,1,9.0,True,True,11
BUR-RFQ-0123-V002,RFQ-0123,V002,True,0,4.0,True,True,11
BUR-RFQ-0123-V011,RFQ-0123,V011,True,1,4.0,True,True,11
BUR-RFQ-0123-V018,RFQ-0123,V018,False,0,,False,False,11
BUR-RFQ-0123-V016,RFQ-0123,V016,True,1,5.0,True,True,11
BUR-RFQ-0123-V006,RFQ-0123,V006,True,2,6.0,False,True,11
BUR-RFQ-0123-V013,RFQ-0123,V013,True,0,4.0,True,True,11
BUR-RFQ-0123-V021,RFQ-0123,V021,False,0,,False,False,11
BUR-RFQ-0124-V012,RFQ-0124,V012,True,2,12.0,False,True,11
BUR-RFQ-0124-V020,RFQ-0124,V020,True,0,12.0,True,True,11
BUR-RFQ-0124-V023,RFQ-0124,V023,False,0,,True,False,11
BUR-RFQ-0124-V008,RFQ-0124,V008,True,2,11.0,False,True,11
BUR-RFQ-0124-V005,RFQ-0124,V005,True,1,13.0,False,True,11
BUR-RFQ-0124-V014,RFQ-0124,V014,True,0,12.0,True,True,11
BUR-RFQ-0124-V015,RFQ-0124,V015,True,2,12.0,False,True,11
BUR-RFQ-0124-V003,RFQ-0124,V003,True,0,13.0,True,True,11
BUR-RFQ-0125-V011,RFQ-0125,V011,True,1,12.0,True,True,11
BUR-RFQ-0125-V002,RFQ-0125,V002,True,1,13.0,False,True,11
BUR-RFQ-0125-V006,RFQ-0125,V006,True,1,14.0,True,True,11
BUR-RFQ-0125-V018,RFQ-0125,V018,False,0,,True,False,11
BUR-RFQ-0125-V013,RFQ-0125,V013,False,0,,True,False,11
BUR-RFQ-0125-V021,RFQ-0125,V021,True,0,11.0,True,True,11
BUR-RFQ-0125-V016,RFQ-0125,V016,False,0,,False,False,11
BUR-RFQ-0126-V013,RFQ-0126,V013,True,2,10.0,False,True,11
BUR-RFQ-0126-V006,RFQ-0126,V006,False,0,,True,False,11
BUR-RFQ-0126-V002,RFQ-0126,V002,True,0,10.0,True,True,11
BUR-RFQ-0126-V021,RFQ-0126,V021,True,0,10.0,True,True,11
BUR-RFQ-0126-V018,RFQ-0126,V018,True,0,8.0,True,True,11
BUR-RFQ-0126-V016,RFQ-0126,V016,True,1,10.0,True,True,11
BUR-RFQ-0126-V011,RFQ-0126,V011,True,1,10.0,True,True,11
BUR-RFQ-0127-V016,RFQ-0127,V016,True,1,12.0,True,True,11
BUR-RFQ-0127-V021,RFQ-0127,V021,True,0,12.0,True,True,11
BUR-RFQ-0127-V006,RFQ-0127,V006,True,2,12.0,True,True,11
BUR-RFQ-0127-V018,RFQ-0127,V018,True,0,12.0,True,True,11
BUR-RFQ-0127-V013,RFQ-0127,V013,True,2,13.0,False,True,11
BUR-RFQ-0127-V011,RFQ-0127,V011,True,1,12.0,True,True,11
BUR-RFQ-0127-V002,RFQ-0127,V002,True,2,11.0,False,True,11
BUR-RFQ-0128-V013,RFQ-0128,V013,True,0,7.0,True,True,11
BUR-RFQ-0128-V021,RFQ-0128,V021,True,1,5.0,False,True,11
BUR-RFQ-0128-V011,RFQ-0128,V011,True,1,4.0,True,True,11
BUR-RFQ-0128-V002,RFQ-0128,V002,True,0,6.0,True,True,11
BUR-RFQ-0128-V016,RFQ-0128,V016,False,0,,True,False,11
BUR-RFQ-0128-V018,RFQ-0128,V018,True,0,7.0,True,True,11
BUR-RFQ-0128-V006,RFQ-0128,V006,True,1,4.0,True,True,11
BUR-RFQ-0129-V004,RFQ-0129,V004,True,0,11.0,True,True,12
BUR-RFQ-0129-V007,RFQ-0129,V007,True,0,11.0,True,True,12
BUR-RFQ-0129-V010,RFQ-0129,V010,True,0,11.0,True,True,12
BUR-RFQ-0129-V019,RFQ-0129,V019,True,0,14.0,True,True,12
BUR-RFQ-0129-V009,RFQ-0129,V009,True,0,11.0,True,True,12
BUR-RFQ-0129-V017,RFQ-0129,V017,False,0,,False,False,12
BUR-RFQ-0129-V022,RFQ-0129,V022,True,1,11.0,False,True,12
BUR-RFQ-0129-V001,RFQ-0129,V001,True,0,14.0,True,True,12
BUR-RFQ-0130-V019,RFQ-0130,V019,True,0,9.0,True,True,12
BUR-RFQ-0130-V001,RFQ-0130,V001,True,0,11.0,True,True,12
BUR-RFQ-0130-V024,RFQ-0130,V024,True,0,11.0,True,True,12
BUR-RFQ-0130-V022,RFQ-0130,V022,True,0,9.0,True,True,12
BUR-RFQ-0130-V017,RFQ-0130,V017,True,0,12.0,True,True,12
BUR-RFQ-0130-V004,RFQ-0130,V004,True,0,9.0,True,True,12
BUR-RFQ-0130-V009,RFQ-0130,V009,False,0,,True,False,12
BUR-RFQ-0130-V010,RFQ-0130,V010,True,0,12.0,True,True,12
BUR-RFQ-0131-V013,RFQ-0131,V013,False,0,,True,False,12
BUR-RFQ-0131-V021,RFQ-0131,V021,True,3,13.0,False,True,12
BUR-RFQ-0131-V011,RFQ-0131,V011,True,2,12.0,False,True,12
BUR-RFQ-0131-V018,RFQ-0131,V018,True,0,13.0,True,True,12
BUR-RFQ-0131-V002,RFQ-0131,V002,True,0,11.0,True,True,12
BUR-RFQ-0131-V016,RFQ-0131,V016,True,2,14.0,True,True,12
BUR-RFQ-0131-V006,RFQ-0131,V006,True,2,14.0,False,True,12
BUR-RFQ-0132-V006,RFQ-0132,V006,False,0,,False,False,12
BUR-RFQ-0132-V016,RFQ-0132,V016,True,1,10.0,False,True,12
BUR-RFQ-0132-V013,RFQ-0132,V013,True,0,9.0,True,True,12
BUR-RFQ-0132-V011,RFQ-0132,V011,True,2,9.0,True,True,12
BUR-RFQ-0132-V021,RFQ-0132,V021,True,0,9.0,True,True,12
BUR-RFQ-0132-V002,RFQ-0132,V002,True,0,7.0,True,True,12
BUR-RFQ-0132-V018,RFQ-0132,V018,True,0,7.0,True,True,12
BUR-RFQ-0133-V002,RFQ-0133,V002,True,1,5.0,False,True,12
BUR-RFQ-0133-V013,RFQ-0133,V013,True,0,4.0,True,True,12
BUR-RFQ-0133-V016,RFQ-0133,V016,True,2,3.0,True,True,12
BUR-RFQ-0133-V021,RFQ-0133,V021,True,0,5.0,True,True,12
BUR-RFQ-0133-V011,RFQ-0133,V011,True,1,4.0,True,True,12
BUR-RFQ-0133-V006,RFQ-0133,V006,False,0,,True,False,12
BUR-RFQ-0133-V018,RFQ-0133,V018,True,0,4.0,True,True,12
BUR-RFQ-0134-V001,RFQ-0134,V001,False,0,,False,False,12
BUR-RFQ-0134-V009,RFQ-0134,V009,False,0,,True,False,12
BUR-RFQ-0134-V019,RFQ-0134,V019,True,0,9.0,True,True,12
BUR-RFQ-0134-V007,RFQ-0134,V007,True,1,9.0,False,True,12
BUR-RFQ-0134-V017,RFQ-0134,V017,True,0,7.0,True,True,12
BUR-RFQ-0134-V022,RFQ-0134,V022,True,0,8.0,True,True,12
BUR-RFQ-0134-V010,RFQ-0134,V010,True,0,8.0,True,True,12
BUR-RFQ-0134-V004,RFQ-0134,V004,True,0,6.0,True,True,12
BUR-RFQ-0135-V002,RFQ-0135,V002,True,0,9.0,True,True,12
BUR-RFQ-0135-V011,RFQ-0135,V011,True,1,8.0,True,True,12
BUR-RFQ-0135-V018,RFQ-0135,V018,False,0,,True,False,12
BUR-RFQ-0135-V013,RFQ-0135,V013,False,0,,False,False,12
BUR-RFQ-0135-V006,RFQ-0135,V006,True,1,7.0,True,True,12
BUR-RFQ-0135-V016,RFQ-0135,V016,False,0,,True,False,12
BUR-RFQ-0135-V021,RFQ-0135,V021,True,0,8.0,True,True,12
BUR-RFQ-0136-V005,RFQ-0136,V005,True,0,7.0,True,True,12
BUR-RFQ-0136-V015,RFQ-0136,V015,True,0,6.0,True,True,12
BUR-RFQ-0136-V012,RFQ-0136,V012,True,0,7.0,True,True,12
BUR-RFQ-0136-V020,RFQ-0136,V020,True,0,9.0,True,True,12
BUR-RFQ-0136-V014,RFQ-0136,V014,True,0,9.0,True,True,12
BUR-RFQ-0136-V023,RFQ-0136,V023,True,3,9.0,True,True,12
BUR-RFQ-0136-V003,RFQ-0136,V003,True,0,6.0,True,True,12
BUR-RFQ-0136-V008,RFQ-0136,V008,True,0,7.0,True,True,12
BUR-RFQ-0137-V002,RFQ-0137,V002,True,0,13.0,True,True,12
BUR-RFQ-0137-V018,RFQ-0137,V018,False,0,,False,False,12
BUR-RFQ-0137-V006,RFQ-0137,V006,True,1,12.0,False,True,12
BUR-RFQ-0137-V021,RFQ-0137,V021,True,0,12.0,True,True,12
BUR-RFQ-0137-V016,RFQ-0137,V016,True,1,11.0,True,True,12
BUR-RFQ-0137-V013,RFQ-0137,V013,True,0,11.0,True,True,12
BUR-RFQ-0137-V011,RFQ-0137,V011,True,2,10.0,True,True,12
BUR-RFQ-0138-V003,RFQ-0138,V003,True,0,11.0,True,True,12
BUR-RFQ-0138-V008,RFQ-0138,V008,True,0,13.0,True,True,12
BUR-RFQ-0138-V015,RFQ-0138,V015,True,2,13.0,False,True,12
BUR-RFQ-0138-V014,RFQ-0138,V014,True,0,11.0,True,True,12
BUR-RFQ-0138-V012,RFQ-0138,V012,True,0,10.0,True,True,12
BUR-RFQ-0138-V023,RFQ-0138,V023,True,1,11.0,True,True,12
BUR-RFQ-0138-V005,RFQ-0138,V005,True,0,11.0,True,True,12
BUR-RFQ-0138-V020,RFQ-0138,V020,True,0,13.0,True,True,12
BUR-RFQ-0139-V016,RFQ-0139,V016,False,0,,True,False,12
BUR-RFQ-0139-V006,RFQ-0139,V006,False,0,,False,False,12
BUR-RFQ-0139-V013,RFQ-0139,V013,True,2,7.0,False,True,12
BUR-RFQ-0139-V018,RFQ-0139,V018,False,0,,True,False,12
BUR-RFQ-0139-V021,RFQ-0139,V021,True,0,4.0,True,True,12
BUR-RFQ-0139-V002,RFQ-0139,V002,True,0,7.0,True,True,12
BUR-RFQ-0139-V011,RFQ-0139,V011,True,1,5.0,True,True,12
BUR-RFQ-0140-V013,RFQ-0140,V013,True,0,11.0,True,True,12
BUR-RFQ-0140-V002,RFQ-0140,V002,True,0,8.0,True,True,12
BUR-RFQ-0140-V006,RFQ-0140,V006,True,2,11.0,False,True,12
BUR-RFQ-0140-V011,RFQ-0140,V011,True,1,9.0,True,True,12
BUR-RFQ-0140-V021,RFQ-0140,V021,True,3,11.0,False,True,12
BUR-RFQ-0140-V016,RFQ-0140,V016,False,0,,True,False,12
BUR-RFQ-0140-V018,RFQ-0140,V018,False,0,,True,False,12
BUR-RFQ-0141-V013,RFQ-0141,V013,True,0,6.0,True,True,12
BUR-RFQ-0141-V016,RFQ-0141,V016,True,2,7.0,False,True,12
BUR-RFQ-0141-V002,RFQ-0141,V002,True,0,7.0,True,True,12
BUR-RFQ-0141-V011,RFQ-0141,V011,True,2,6.0,True,True,12
BUR-RFQ-0141-V021,RFQ-0141,V021,True,0,7.0,True,True,12
BUR-RFQ-0141-V006,RFQ-0141,V006,False,0,,True,False,12
BUR-RFQ-0141-V018,RFQ-0141,V018,False,0,,True,False,12
BUR-RFQ-0142-V022,RFQ-0142,V022,True,3,11.0,False,True,12
BUR-RFQ-0142-V010,RFQ-0142,V010,True,0,12.0,True,True,12
BUR-RFQ-0142-V009,RFQ-0142,V009,True,0,12.0,True,True,12
BUR-RFQ-0142-V024,RFQ-0142,V024,True,0,11.0,True,True,12
BUR-RFQ-0142-V007,RFQ-0142,V007,False,0,,True,False,12
BUR-RFQ-0142-V001,RFQ-0142,V001,True,0,14.0,True,True,12
BUR-RFQ-0142-V019,RFQ-0142,V019,True,2,11.0,False,True,12
